예측대상일자,배추_가격(원/kg),무_가격(원/kg),양파_가격(원/kg),건고추_가격(원/kg),마늘_가격(원/kg),대파_가격(원/kg),얼갈이배추_가격(원/kg),양배추_가격(원/kg),깻잎_가격(원/kg),시금치_가격(원/kg),미나리_가격(원/kg),당근_가격(원/kg),파프리카_가격(원/kg),새송이_가격(원/kg),팽이버섯_가격(원/kg),토마토_가격(원/kg),청상추_가격(원/kg),백다다기_가격(원/kg),애호박_가격(원/kg),캠벨얼리_가격(원/kg),샤인마스캇_가격(원/kg)
2020-10-02+2week,1050.1012266722369,1039.3941777086632,1190.2150716418278,16346.40667813828,4612.4079523024275,1907.575103527896,1242.1978786448378,1050.6884222193296,6862.723592068683,3929.701355631351,3286.957459252201,1679.313037851467,5146.725341624939,2682.989617594427,2476.4706029734075,3809.9142851173488,4367.704621953562,2313.2800557145615,2135.215143812639,2984.4601978811256,10536.986261054293
2020-10-02+4week,1013.9592692189658,961.5119580589202,1219.758685303343,17114.261830273925,4660.882585874578,1751.9850059915625,1143.3771946170848,1043.75570214727,6608.338873953376,3439.1533060585157,2835.9167724965423,1617.995166223757,4617.477842810448,2693.0958590321916,2287.57714572902,3603.692328511627,4152.846922385157,2198.540714291304,2137.671273791522,3532.7560516080703,10493.687695113329
2020-10-03+1week,1081.6285493101886,1019.8782164281359,1006.1124730923556,18058.48205611147,4344.899557232514,1937.2145948712762,1365.520187519184,1019.9375178389413,6487.921767534605,4092.5961016329516,3174.8505830025347,1575.736274165578,4933.977733657463,2728.1075996414716,2452.126100973475,3423.206555990793,4790.496678990829,2252.3962864460445,2075.2863739751506,3002.6449055685493,8713.30470691602
2020-10-03+2week,895.7503281588057,1008.954812882248,1070.7206090177947,19182.016456663474,4499.184292292558,1772.703517234498,1117.7161506130872,949.7194101303994,6339.133658303323,3434.9352395104706,3050.478055176014,1558.698309866126,4759.582889698505,2717.7443785860046,2301.9945666632116,3566.903675701086,4418.696421741697,2159.8893172265543,1880.3998223171081,3287.0558058290694,9615.938912007528
2020-10-03+4week,786.0376297565898,887.8919877363414,1141.1867470875886,14653.350481206793,4443.7721234110695,1487.3328666367186,978.9323592312813,990.4533157510523,5849.491771099852,2807.3263258445345,2526.6679689147045,1436.8334568797934,4195.99285035764,2572.271363080857,2046.2357210627808,3538.641725877989,4044.6372590230117,2107.511929142047,1913.5124484418063,3099.2861651261155,10640.985878667898
2020-10-04+1week,926.8766852028704,1029.602458954452,1074.516887865133,13500.392266811321,4250.330084667664,1842.9349611652035,1270.2472417264105,1012.3283214529096,6202.551481498293,3558.975503340183,2954.2717693986265,1627.4682897671953,4219.76225008112,2383.4046997376586,2258.833182911095,3354.686255440925,4139.53769368215,2139.137968989655,2059.4177607308443,2994.571140292503,10190.724462104105
2020-10-04+2week,876.2150606081408,993.3273166100151,1139.0511732181758,14428.401243798397,4368.286077037858,1805.8248566977234,1129.8759677439768,967.98227539946,6262.918546933531,3263.2939675499856,2720.9289718097134,1581.7030072557745,4566.077593830181,2557.35574994424,2177.300599320835,3637.0174354240626,4066.2574939308543,2153.963422454907,1944.4267959507424,3296.7037213549006,10253.996114562726
2020-10-04+4week,858.1626801552724,897.7366649274926,1178.8010810674623,13100.608802666678,4269.85774065499,1615.6611540245212,986.3940584412434,1060.2141050991552,6172.765187843058,2801.007577332926,2470.291613246633,1497.2262711412516,4429.3892315996245,2530.3006546849965,2093.5705234675625,3471.743250206915,3572.4206422303027,2067.7092526232896,2024.4820409006961,3559.0240879160688,10264.950261250726
2020-10-05+1week,904.3869583410457,987.7483099743886,970.0830921202975,14885.924088816944,4295.016527885774,1786.8020695230935,1217.9781873527493,968.1411912882859,6392.2468906276745,3358.117775806404,2977.785251598183,1573.8114380789666,4245.354951192951,2470.306945494474,2248.773571565513,3512.3985584840834,4198.8779221978975,2271.6302049415185,1982.1093539919777,2960.908258416933,10449.406893900865
2020-10-05+2week,808.520168627961,952.6250851965806,1082.057765371157,15010.037938199901,4405.503274866781,1758.4426727275684,1103.5262305750687,994.5776605426163,5891.982495974076,3082.640515966752,2816.219736038324,1530.8284249408537,4467.901218933621,2539.6275801851257,2119.2694085546386,3615.7751012317726,3954.7990309547763,2120.0734269614477,1843.1104095124363,3138.3009742618688,11018.2246505225
2020-10-05+4week,853.5534954636073,880.2248159619736,1094.172265574249,15761.362404230598,4401.204161265799,1590.8946436618007,1032.3110583489972,1028.7724304241453,5914.544676650895,2755.69149289619,2351.2132314637583,1503.5081875536828,4406.405394699225,2575.0417869700173,2036.0462238459804,3519.805566672852,3680.8215873848744,2149.3768104191313,1894.2548656570914,3557.5268343881144,11296.557809699392
2020-10-06+1week,887.607131484897,1050.6366549206352,1002.4763321629069,13578.829586398644,4379.722137434104,1765.746152720944,1069.5782219608498,1042.0430372428148,6233.159549329081,2868.1887095668612,2900.612478514202,1510.5414248771895,4454.560135385583,2572.375966254773,2503.6366998483895,3473.6980058379504,4299.181247463393,2086.3886527907925,1714.1756909150124,2822.9713351153,9710.838957199061
2020-10-06+2week,829.7540091946572,1021.8629392712369,1046.8266560749137,14590.992168860395,4303.94034435943,1640.0548226321378,943.8839662438613,1022.1529484450142,6361.715907188864,2449.8157614439765,2713.98781526175,1502.3580691212055,4453.079783328197,2591.3406125569486,2219.736445636357,3632.0324534676697,4037.3501478090634,1960.5334084284557,1648.9602836621825,2897.56372108817,9771.781114418569
2020-10-06+4week,791.0869544595915,954.3857723042553,1134.1385556525104,12102.758662699014,4489.245297678969,1478.8878910278484,948.816507081537,1062.091024042226,5911.623658467644,2388.1373995069093,2537.24915647753,1481.843937150553,4303.4660167309485,2588.6999926381486,1981.1554193167901,3572.502801354903,3754.894224006807,2106.7409883043924,1769.0627453653967,3428.153758186119,10063.383198195812
2020-10-07+1week,1004.8081344160781,1027.317911256892,1029.045245918927,15397.26160421173,4308.812251521735,1789.6887076371704,1065.5869365283281,1008.5796311101636,6014.746365181349,2938.1379252246747,2937.636673605289,1439.3734768210945,4427.259157477992,2618.6586599400166,2465.335679579586,3348.6511612340123,3794.621284753721,2025.0232271989123,1578.973869151812,2674.3483347592482,10851.653619476305
2020-10-07+2week,925.3034161915057,983.1905902681452,1106.3538815675226,15688.609824631212,4448.543543648278,1656.8615489533538,952.1295687858192,987.3888506917219,6112.680598423712,2726.4907033938794,2780.613457530848,1482.2157556892525,4623.5258606089965,2654.5372259036144,2193.957055433697,3560.3554267524573,3935.3061919615757,2000.3683224720592,1735.6791309495766,2910.068724761357,10373.703313800857
2020-10-07+4week,821.4772408153195,944.2444786104937,1169.5259772240645,15719.327929915324,4546.061474297851,1540.5709147612858,1001.9829055522204,1001.6813782027821,5945.261558145841,2496.706025213392,2538.5176390237343,1424.6176460314425,4350.619195507916,2653.9844391167194,2155.3551380305507,3547.1163726124596,3629.9367006817956,2124.653388249446,1871.7090979473694,2902.3114517068716,11152.210457984524
2020-10-08+1week,997.988462601575,976.5317741575177,1043.0149363247745,12134.058584281202,4305.816313573842,1826.443446978805,1062.1960399332659,981.361698318919,5283.077986991804,2997.345971261648,2561.4112233522897,1512.350853598023,4272.916492819882,2505.42029609318,2354.9364470080905,3428.673501816163,3622.167427421198,1962.4258727775525,1612.071620183148,2868.6373566385005,10305.664430441378
2020-10-08+2week,913.9404665977769,972.0917599048261,1064.319956083186,14800.747372721415,4441.314945446319,1626.3748804301988,1058.0375964743228,973.2037188729513,5815.556166708867,2752.0672356118635,2671.577178190193,1469.9166263808277,4300.03685317421,2510.255992818223,2121.009327209706,3603.713068955412,3630.090551809333,2014.5542673779248,1641.0124422686388,3198.329802152242,10358.176563527288
2020-10-08+4week,815.4677608606698,902.0608452676373,1142.4894571421896,14709.663703107139,4483.646581926013,1514.00491818787,975.4925472952028,995.0149575199836,5264.7607126995035,2453.9735884529287,2346.612758357179,1440.5385906040046,3964.174712019458,2526.886541383055,1965.5337040988413,3444.2455469926626,3446.2839497733894,2029.5127102807849,1787.2540387056476,3236.853300269291,10482.225658642586
2020-10-09+1week,1037.003917757208,1010.7840436986431,1053.1659588535397,12910.170125521347,4345.462187871112,1856.307180092792,1154.8927122330497,1011.8182365351222,6001.485845541331,3094.322603439305,2721.9482172298826,1434.5814886797714,4265.166724778722,2595.6616371743876,2292.9745157129487,3515.920175986972,3761.0677388842523,2037.84641444175,1637.2601717409405,2818.1852052139743,9678.047630695584
2020-10-09+2week,933.4629447571609,991.013058409639,1122.3961692623268,13817.336166903528,4547.523628880629,1665.5212466750272,1093.6153615684061,1028.7991794600855,6178.552426319208,2857.3426780588907,2725.7398435990704,1458.2849637121565,4496.580190587335,2665.397823262558,2266.37938669991,3694.64999907369,3811.3004696359053,2064.577866552059,1618.9291083091077,2740.8581404559336,9971.815212128044
2020-10-09+4week,829.7585620195104,923.2859310870198,1172.8482824996372,15521.832140488325,4589.518528071388,1635.346163783128,1067.9453983527765,994.1434281448061,5783.277378097881,2534.5889486703704,2544.1057101183674,1464.705799034141,4259.600669443593,2636.6803530448533,2160.935931381365,3536.9391630742116,3861.736247099027,2170.475965050429,1950.379709088192,3502.7079941576594,10696.092271936179
2020-10-10+1week,956.3216187385087,965.3645347128681,967.1073182205527,15269.052388873439,4384.692062697792,1901.3923582047667,1117.8812536497464,975.6357909531362,5810.2947033264145,3246.4003222624656,2862.517554496193,1430.8212033590016,4298.388189900102,2519.595023163742,2265.365188293925,3397.8841706474664,3874.336927936429,2030.8594431789024,1513.2903081071897,2848.300783206227,10168.089235623333
2020-10-10+2week,842.4165088384203,947.249682910221,1072.2018678394904,14353.904922916176,4260.1552337772855,1621.925454895518,1084.2299260657844,1009.3637349172395,5992.3278899503175,2693.890665532448,2659.0080064637855,1454.5354044545893,4217.924147644759,2522.611479370143,2187.1531658537338,3598.8401611752465,3760.3755192052085,2064.4825215949127,1549.7460058197823,2876.4407368914376,10674.371310597477
2020-10-10+4week,818.3299122603931,911.6126328255326,1107.3950190911648,15787.218178732728,4440.690767844358,1551.9655398164775,1065.7822433556669,1013.8918462893392,5640.24647380031,2477.349651555138,2521.8526851102847,1424.7306671603772,3873.428761117666,2572.0390367310065,2141.51247000189,3348.7294300973467,3630.3424219155117,2116.2029346898885,1815.1511324483417,3141.2332800116837,11121.328882379363
2020-10-11+1week,972.6034360758022,1004.8347846646781,1011.8301395457617,13073.074371267974,4519.350874749496,1815.5439943051613,1065.0322284092092,1039.4645197626853,5630.00098961771,3081.4349355203635,2754.411819584497,1539.0882845184278,4116.0084876348155,2457.707873972362,2140.860085949123,3331.611743454476,3561.710889422929,2096.344043819592,1617.2092323742017,2363.9371359268166,9915.428067640692
2020-10-11+2week,863.5071006912227,962.9631185355665,1039.7389691273318,14155.599167292423,4482.159748219634,1627.4411439317425,991.5241461138047,1046.036049865091,5906.424300878808,2890.76359981426,2638.34602784683,1573.4055393170147,4076.8152777446016,2431.2272515415593,2131.0173305737485,3546.3192603150487,3405.1520882467744,2052.087014026845,1702.2795137129885,2917.1282796529053,10491.982954103189
2020-10-11+4week,790.0904208630021,886.5286361629652,1077.192147157566,14990.89038598849,4386.177138081445,1543.1536222244356,995.6777604799814,1024.758640659631,5572.993931810233,2746.602160855138,2500.6187747431486,1603.8985033608471,3996.639531118095,2448.512463549854,2047.3784071159928,3507.756309534428,3450.8464561727883,2112.114076800713,1863.705566301204,3277.7693536994516,10389.405023569729
2020-10-12+1week,936.5178535922099,975.9529933251256,995.3817596996852,11475.48206224213,4570.082787765318,1893.8196704912725,1118.7877254435837,1095.1380584296392,5309.619467737558,2853.584612991852,2620.893907965636,1660.2619293163878,4148.286760673303,2457.9979750405887,2269.5559716007156,3523.627652340328,3595.393146288972,1952.607802320602,1502.5061622181238,3201.7681184922244,10827.491422532154
2020-10-12+2week,794.871735340671,965.3783677214384,1069.8810710268733,11992.032514378334,4537.570689591553,1699.5681722393463,1091.3958199564095,1062.844936015708,5715.249391436064,2769.051884110622,2570.851238847967,1637.199522563501,3894.517093001225,2482.360701171901,2134.64805278262,3640.413627575392,3480.5854387228123,2024.4760799729286,1565.6693781357465,3028.525066397988,12065.405468541072
2020-10-12+4week,778.6356761054698,908.490101937656,1130.9108911502233,13129.4560189755,4658.463116626994,1542.056716527494,1057.077836600454,1051.4868157673811,5257.751168105873,2438.829382772254,2477.648327594912,1554.2896734185124,3944.463072112034,2546.558422087775,2011.069708340471,3543.506879213806,3266.464224437788,2170.24351210154,1757.1085329697053,3234.461683254033,11385.786838689304
2020-10-13+1week,814.0410136147531,935.1527477863023,933.945265444689,11162.757064353995,4390.375925617388,1711.2005988510252,1008.5909627527494,1116.14234306108,5416.731545799928,2596.6103405774265,2442.443328326784,1552.1032437748029,3847.1737369901384,2414.1666779647294,2160.2939219721143,3352.752916822563,2951.19575878122,1844.763480069166,1270.6923568641141,2699.7828084100306,9671.412435629863
2020-10-13+2week,785.8462048080613,956.7345998018401,1011.494918445739,14899.192816557128,4385.953819648777,1653.610234881244,1013.713164771549,1082.6049860467392,5581.5459230275255,2627.010387371763,2420.2518241730163,1631.4025783189882,3839.46239565993,2450.4572461828175,2087.0115271516693,3574.4100916368952,3180.7755074209767,2005.711507188471,1362.5940651230087,2850.269274313377,10851.583023658526
2020-10-13+4week,788.4190702407805,899.3891418075244,1069.436394819904,14499.084212127775,4705.959351004726,1560.5658342928543,1033.124493872559,1038.6240238024836,5266.92137843006,2379.4971685348023,2560.661276656269,1534.9699869039844,3606.085657870571,2509.799681344774,1956.4886453671652,3467.2597721971392,3110.4327148039915,2167.2229315938316,1727.1901757288385,3344.1872676260414,11379.204178229544
2020-10-14+1week,828.3676590308215,928.0777986323459,972.7928409389455,11464.386048532424,4634.129696656018,1819.0029196834103,1099.8515827164242,1137.1480566613607,5379.823201208932,2937.3117264869634,2468.9218646183695,1582.8313974312298,3952.3807241308045,2435.9580950645227,2031.948517351324,3404.138269167852,3410.78770896805,1839.1023065889988,1421.5146979334831,3035.435355173209,10052.886267284279
2020-10-14+2week,737.5366711582752,936.7969647756746,1051.6519465087547,13016.672826689426,4631.523958202819,1625.58328832579,1007.9330024642413,1046.5458817711472,5706.435861818866,2636.779890721048,2608.502041305135,1562.2404571149975,3961.261236596391,2481.481731343613,2045.781901343769,3403.904386373159,3360.3603125109553,2012.0236593460202,1506.2352218501171,2973.276929431046,10907.495882281473
2020-10-14+4week,829.9973193402548,904.0936929856553,1069.578925154422,16144.708967895445,4724.621305940974,1608.7135055839397,1016.8236623965944,1023.4614434511435,5548.726515115387,2472.7249077429283,2663.371929923486,1568.783577193867,3728.727465165553,2513.8846644602468,1998.294256724721,3306.5631344548747,3129.2444688468863,2135.587873349762,1735.1545059877035,3681.18707888195,11266.503146109004
2020-10-15+1week,793.2458283144109,941.7658696646836,939.7305331450713,13225.88446675804,4580.2082499614635,1734.6861281486226,976.6318934737441,1113.885147106764,5381.2474669495705,2937.488156248301,2307.3976828570608,1569.4573985279305,3749.4675559964185,2472.721707977451,2011.2963621745787,3399.396636656162,3195.9134968640196,1829.9093771871921,1279.1756435423304,2889.367440824579,9757.736925290854
2020-10-15+2week,761.7793007848655,880.5111420267654,1015.6899767255896,13382.358425420285,4541.52878465722,1655.7675153741473,923.5171096927671,1044.6892885183988,5547.5159065013795,2408.3894201842763,2347.485822492858,1603.5462036672625,3921.2120652115977,2488.208314188665,2063.984009011692,3504.0635981694672,3131.2297309649202,1920.8043109742564,1459.8970113696516,3142.732706597353,11063.512190583251
2020-10-15+4week,720.5935083618511,790.584561711314,1049.5454043020566,14888.06075382458,4528.509477755603,1515.3823877645416,932.5501238231235,1030.8033711949452,5286.583415462074,2246.169770117358,2500.538685180132,1527.0584836509952,3447.205389245497,2426.6225720367725,1960.5192714142315,3298.4451993045145,2901.8740826063818,2095.459191151032,1698.3004752393874,3560.8292825660155,12110.005704756737
2020-10-16+1week,771.7032115313414,913.2002274780035,1012.1507783963948,11567.657869335633,4613.292086859235,1666.5420548825214,1031.8349643708875,1086.0343463407335,5631.761753839583,3016.1417781154337,2526.2540841765226,1452.6171386541585,3982.6102990821637,2564.999542653112,2059.42410761774,3457.191124961642,3816.6958632800847,1897.8411251380728,1416.3086037602573,2600.548781234311,10421.358602300874
2020-10-16+2week,806.2185563132397,906.3500939808063,1012.1648679712692,13500.69046709169,4512.637884478537,1642.0605589458967,1034.560005285314,1025.1173394936852,5981.0086394005,2804.7531635013584,2602.892557338731,1496.4893266263978,3896.895931138148,2426.1914708381532,2049.326069801786,3479.115955079014,3617.8604670574073,2078.5964035095662,1573.125315252675,3040.4148422409835,11027.80292532385
2020-10-16+4week,778.2672306452636,867.6033495654127,1039.9364780222065,13216.131770038213,4686.863426408588,1518.57340595389,935.402324875939,961.6694370656829,5677.979746842804,2349.1253130542805,2621.6054760341126,1416.918495206879,3629.122244690518,2481.979869716253,2016.8312275814526,3297.638882191454,3586.5572063006766,2090.2616063232913,1623.5447732534415,3173.5502032312265,10955.061015974448
2020-10-17+1week,766.0460695630615,885.0635615490478,1005.8244194854577,15020.958456994593,4565.64230066226,1772.382931610673,1009.2841302710618,1145.3421353331398,5284.399219894324,2751.240781574487,2519.6704702392612,1527.341377553171,3964.4124533926647,2365.8727534729924,2012.0042328961429,3175.60260735042,2744.49778045033,1750.002730361685,1402.088580929312,2623.152691549976,9888.911135168208
2020-10-17+2week,799.2900155095207,827.4305224368014,1047.040401283809,15996.205427351182,4744.4197574244245,1709.5167725894555,996.6733802324378,1061.9858224821512,5479.163147139712,2577.7994335868375,2474.564795486744,1540.0918873874007,3683.2427980054545,2362.3150009081396,2036.6429710752911,3399.0701795078917,2985.7184239320545,1963.1991524271714,1537.9954539639955,2846.925413070409,11099.796080406997
2020-10-17+4week,799.6286359171831,793.9243540840457,1042.494075446438,16187.000909651708,4922.498745529872,1586.3718118532204,1006.7490085597361,1039.3078495806333,5355.030353366492,2549.456304061262,2567.5220962728604,1513.6274467878902,3436.5056832942114,2481.260481390243,1994.6933211493008,3302.1711517630624,2782.936509350188,2001.105487374037,1644.092418956401,3179.1186955286207,11206.761286130108
2020-10-18+1week,796.4795966820017,852.9413556327045,991.9896261056077,14858.96582925457,4502.927747947732,1725.3952117648662,1061.4977607027984,1018.0195385989446,5427.98009604854,3209.146062638605,2550.1207483196554,1534.7738202958171,3872.4353494895627,2443.797096034337,1853.2236122701115,3154.5833955680773,3290.163171136713,1914.0053551914643,1576.780420279352,3067.645826622034,10707.621044689107
2020-10-18+2week,798.4520509638864,868.1751929441656,1021.1502623513425,14147.310862795444,4630.191058619938,1642.894415491234,959.1314614285234,1001.3089951461861,5704.251587347183,2947.471460603345,2678.5268145552786,1552.3106961426256,3685.74328477519,2423.118414299253,1889.2964241969103,3203.94063694533,3017.345987953088,2011.6448428373842,1679.3433855332507,3032.048711521329,10572.759930184226
2020-10-18+4week,793.8155198620502,816.765427078781,1051.3686969316957,14349.883818007305,4701.625013664484,1540.1376987217402,1022.6424740707622,987.8942971806737,5994.604019528683,2655.4673736379577,2902.7815829428914,1524.3798222362286,3781.821334288783,2487.4762126931405,1885.6987382123014,3162.1669459168756,3052.478198747244,2263.831428975042,1926.060743988088,3294.2095770795204,11286.44294293666
2020-10-19+1week,826.9466210469755,856.1611247953388,948.806924646649,11883.141788556182,4686.580198003533,1772.172209448269,1116.1716894091726,1053.7196256065333,5480.459231201123,2906.829132914481,2700.843304747736,1580.5973524434985,3621.452107140014,2319.7146472960517,1856.430886493089,3193.623014233404,3487.6401596574156,1904.7225918313654,1438.5678373491348,2809.667782027109,9858.561816448791
2020-10-19+2week,724.1181666799549,826.7632247033706,1010.7101136464461,13225.1220515776,4628.972743332535,1640.0605413350204,1031.5688206140564,1039.4483837388066,5659.098462430392,2638.7899909289504,2586.4647433068517,1568.452177530581,3534.7848424425724,2350.73961994704,1854.4557898409314,3199.6731467456175,3150.464653260569,1902.9883470091581,1453.222477235189,2863.349000052058,9874.18732791419
2020-10-19+4week,739.9437623223806,769.7573642559595,1000.9449685770411,12360.45043190145,4751.020696921497,1542.706188707356,1032.2305631508964,1015.1387180096362,5752.923844722754,2561.384790920283,2699.3006901934045,1578.3832411290948,3475.8862655570433,2457.647528540249,1866.943124704063,3214.517641505894,3075.6527484498056,2066.3723852113576,1721.0452136773984,3293.8727148503644,11905.638818144726
2020-10-20+1week,721.3521157647165,827.0585209756538,985.1843274642694,10541.478353059161,4709.2693736086585,1758.5458837762435,1021.444893608185,1028.813969300263,5276.599141029231,2644.0970698701435,2545.044854062441,1489.768987221405,3845.748302975399,2400.2455669392984,1940.990376533446,3089.9261604772187,3048.583528798012,1864.978299259558,1472.0061088232076,3050.6638928187563,9605.57251788039
2020-10-20+2week,747.1925075626145,818.9604866341174,1009.4425071348518,12903.927307718272,4757.874348818858,1638.4075679127625,981.6673005074836,1057.3098007714095,5429.315495507634,2712.3751166808092,2432.739612892066,1556.043591081617,3566.9499949363703,2326.0464949800476,1776.2475481398053,3141.848933990835,3008.9004589108736,1890.996315308652,1559.3509812070463,3220.835917379327,10401.596220609428
2020-10-20+4week,727.2376156516544,742.5896154689831,1052.233581199134,12709.09312031862,4705.587657034509,1548.8727621777882,991.302344269303,1028.3621788981918,5560.764372993883,2585.263865512268,2570.6777908335694,1487.2911569235675,3736.8886019100814,2448.8872783575807,1825.9053529862786,3068.6803592002543,2851.1644817349675,2055.375197539902,1746.1819208874656,3374.9457025640095,11630.082204233913
2020-10-21+1week,714.7059444359642,800.3498830257964,1030.9084536481598,12170.620713880397,4725.905687984637,1775.7563935323751,1037.059669552498,960.3387167427572,5077.974361280468,2595.606594389688,2449.5659122139105,1454.3616680052755,3782.950171801658,2437.6322334872307,1871.1716870758985,3088.048516786386,3303.4155867228487,1882.0815159258207,1558.3007439385253,2898.160530472054,9932.616665675196
2020-10-21+2week,753.8333148651918,799.665475074833,1048.057450005678,14172.658272287888,4788.203579134609,1742.0228727211158,965.0485150156763,1002.3458856061776,5516.625719573294,2284.31839186149,2515.6237688350698,1524.2571111945263,3654.9025018642383,2435.941239603704,1938.793069647502,3197.4736526676916,3148.2453850139577,1980.8147133796294,1638.5050657118902,3044.1079458215972,11498.929625925326
2020-10-21+4week,802.9457347380124,731.827141591089,1036.7932250720692,14449.926863884924,4780.6789796520425,1585.1814662652341,971.8920744089759,959.85804092619,5827.148974224062,2291.7334132191427,2656.3374315807746,1470.977757333816,3572.0800359188383,2471.4267060957295,1994.7698876960415,3065.1760271119715,3286.0899770835044,2086.182951120107,1745.6132638088548,3597.522335823062,12094.426532449712
2020-10-22+1week,767.5290404653861,841.1008749596432,954.6067508712986,13826.76708982109,4709.276946083308,1783.7344924360525,1030.215970867567,961.2022740770464,5738.447473458448,2933.729687635843,2602.695260463423,1566.0953824468488,3542.6593087591064,2469.6720639752825,1848.4246120426703,3166.93533183738,2839.1589907072175,1881.3997746979041,1526.998131039253,2556.443448407581,9979.002566314937
2020-10-22+2week,806.7161844736685,813.0769523580842,972.5246362577485,16219.526988751184,4791.201513100852,1746.6053664054232,961.8083142153532,974.552710384467,5949.22875632608,2646.130886631394,2741.4592689208916,1599.9806780746112,3563.029146140046,2452.7491377313377,1948.6579218375198,3278.529761325779,2825.988862166412,2021.2756476304385,1539.5530441839567,2813.1675663229275,10309.62331745673
