예측대상일자,배추_가격(원/kg),무_가격(원/kg),양파_가격(원/kg),건고추_가격(원/kg),마늘_가격(원/kg),대파_가격(원/kg),얼갈이배추_가격(원/kg),양배추_가격(원/kg),깻잎_가격(원/kg),시금치_가격(원/kg),미나리_가격(원/kg),당근_가격(원/kg),파프리카_가격(원/kg),새송이_가격(원/kg),팽이버섯_가격(원/kg),토마토_가격(원/kg),청상추_가격(원/kg),백다다기_가격(원/kg),애호박_가격(원/kg),캠벨얼리_가격(원/kg),샤인마스캇_가격(원/kg)
2020-10-02+2week,1026.546269308817,844.213848384947,1035.7214942060118,18500.152869500176,5062.367191979245,1911.2282929577646,1147.440307851967,864.542457190451,6143.149003400636,3435.952975440502,2974.4972450759947,1493.1081183171614,4113.4144736931885,2341.8129453858046,1920.413710139051,3243.9191471432696,3613.4886978931313,1924.1431921074727,1865.0970116923863,3592.1115499621937,11399.501370059053
2020-10-02+4week,898.0591636736975,776.5931768804713,1050.7717511000938,18588.906029739755,5091.598104313328,1583.5102783606155,1027.245116529208,820.9594097003574,5955.543446053868,3270.7624495541327,2659.532334951974,1289.1982667243778,3376.3921805505656,2342.1461490185684,1872.6057870711197,2655.234764144304,3221.1799417315974,1939.9578064860561,1875.7682189791917,3741.271555276262,11678.473248118178
2020-10-03+1week,1078.8274215760734,782.3324667038326,956.8299934431988,21410.062918365893,5072.542218028676,1981.7502363931503,1245.546512352684,923.9258127028135,5580.969359652499,2948.3121460348093,2690.597690822046,1446.414719146889,4145.958569760811,2362.5967698707336,2027.894788279982,3040.4208618841585,3650.302659196158,1971.8267837838878,2067.6357073003605,3691.3312622818703,10348.698874723448
2020-10-03+2week,874.4600367676496,831.7461266467652,971.0328244890817,19396.373401510384,5104.344684686574,1777.9324573902463,1064.2171484862756,754.5943448877764,5746.848638435607,2705.174867801033,2862.7893059775224,1316.7748070538896,3956.601966816329,2350.819464539028,1868.0708992459922,3026.0651598593336,3560.3610301238364,1797.8311029246943,1770.2846387685413,3665.7684964106115,10686.553717072768
2020-10-03+4week,779.4386259633541,682.9814285643506,981.0859993304036,14468.896810930064,5156.846580635953,1414.5270448632366,977.8006304508882,785.0201319129387,5567.152393371786,2685.97627791359,2561.2553572316097,1138.5536419771643,3284.2463211401664,2305.898800233168,1803.566963436989,2628.453709030312,3111.650119606545,1912.6491709412792,1813.4954313321653,3571.691915483357,11938.818365005653
2020-10-04+1week,923.1421707409708,888.5507232680288,1002.4229416886969,16575.255363276934,4789.912415399698,1990.7172482138012,1086.332927038412,795.5157451295236,6068.023069615392,3322.457420706316,2725.214452622358,1543.4608831035841,3808.6815265069445,2202.8090662356153,1940.677352309267,3166.6757665534365,3470.611653978435,1806.1231602727041,2109.2339503909625,3696.8880406218,10666.108798580799
2020-10-04+2week,816.6816623367122,865.317990703575,1015.643773288929,17426.462932330276,4847.895312202949,1926.4510737400176,989.7727618646238,717.5693755218832,5942.373248979089,3405.4289861321117,2729.415568393632,1432.4036435122052,4033.892985169776,2302.7028759464993,1830.6627090432794,3152.6092458070116,3446.4045901007594,1858.889600282939,1829.0571831851285,3764.788881589171,10402.362968041363
2020-10-04+4week,802.4202618270757,780.1818664467096,1024.9117409852493,14177.041485864913,4769.323927711118,1547.0179357355114,927.0864896300354,848.1540165179105,6208.108714958222,3114.6035626842313,2607.4865701928943,1233.7443917600654,3597.60369427742,2294.8387091529275,1819.1126275703948,2599.124467029113,2980.385488339402,1900.7083679856519,2075.0634915082665,3790.518006277687,11743.3509009733
2020-10-05+1week,859.7119202858057,835.411441336909,917.4903976130672,18856.149117537985,4634.995889400432,1859.989175649064,1098.8057407327478,740.6766733871781,5963.644763537246,2538.935445627253,2709.7207144156073,1522.2431216127559,3755.432489377298,2211.6255584994815,1888.1958274835686,3275.6438281215824,3446.801206113622,2030.6882918493448,1982.4658768835834,3594.31028535052,10283.818702344495
2020-10-05+2week,759.2146559135043,807.9119817773962,938.4971409953918,18277.600002950345,4752.016158685307,1814.7858231021487,1059.6522695873355,746.895979897711,5603.5522756709415,2617.4722798789476,2825.5055134860913,1380.1661101587997,3855.383958125732,2297.384425018765,1818.2071718592772,3190.6119737797712,3432.6070653441852,1777.7057994116444,1729.7045842154405,3641.607267480156,10986.58297991855
2020-10-05+4week,741.7998621627752,741.3741969043178,945.6976090548333,13897.5507801613,4592.156952427167,1508.6874236760705,1028.8632811822508,798.1493788105283,5613.40334145864,2657.411220600392,2602.0663461793147,1206.4626076135614,3482.3145705605734,2306.729927399916,1801.8553376839202,2609.4879320725686,3035.6112625387536,1925.2086353244044,1862.1185209174157,3737.2713210094876,12249.244036171
2020-10-06+1week,1025.2438195556429,973.4761720353553,954.7794761063818,15611.135636233194,5047.619383294152,1983.3962528278735,1001.6721578812299,883.3717575243111,5533.4867764077135,2525.396487658906,2697.265234612674,1390.5183183592387,4249.327998337007,2417.8306416127753,2339.4376999688525,3285.2888852423507,3466.6242613448358,1960.7844865184018,1712.4235577245329,3581.911266892592,10290.230783387673
2020-10-06+2week,919.0483167111515,881.7456380674967,956.416452912312,17169.8979888958,4997.076937808876,1712.3343743168443,937.992707959648,801.5814024232197,5602.094895285634,2243.0620270776835,2614.429741217776,1321.7481973156064,3888.016401136687,2313.1761340771054,1848.3472829837926,3124.959304595524,3438.3109033595924,1683.7243575816753,1665.68056742025,3522.920880550382,10740.385765264662
2020-10-06+4week,760.4816319585889,822.5497449791875,1009.8651440778052,13628.012404795525,4895.140247389463,1482.5691919529932,996.5049855896202,816.5525015379362,5213.245537529741,2387.452513938767,2592.824830096911,1167.3443063185578,3532.2392432720276,2310.8273891003555,1785.3880963251631,2628.4980146316957,2991.2034921023255,1914.6515523437884,1811.3866919109719,3680.4960726213867,11894.637027774133
2020-10-07+1week,1159.1607459290854,978.6654907930911,1016.9380232651179,17759.478769873385,4932.0045533385,2072.8129384216772,1028.3263200696545,918.6874880197818,5247.807453922611,2369.7451113275833,3214.918913855185,1284.5901006887198,4294.42011426491,2481.649680340415,2415.0030429215676,3241.629305935934,3296.0462639347106,1882.75778605698,1540.591904156068,3598.1794274801564,10877.14291541135
2020-10-07+2week,1019.1467505430394,881.1336901802307,1007.4208798642273,17108.62267115974,4953.665719465149,1708.0844568803293,907.2068647095984,834.5932837195536,5501.322973599037,2369.3250125881736,2683.2939249160568,1262.223979254029,3956.3241752061394,2331.939757207738,1835.659645877138,3111.3952591988786,3255.4847590818617,1725.3744124061673,1638.0361245703696,3503.842876458049,11260.304982502857
2020-10-07+4week,794.0441912282895,856.9316636737299,1084.4026952980823,18699.434177544917,4955.977097843671,1476.5086594130057,1086.7982706974315,777.4068906358382,4811.924373508836,2379.858847976664,2600.7502866570303,1114.7785255738809,3311.350791160946,2331.091718058593,1837.6480119392913,2619.1156799491478,2907.459036993861,1917.7916086734988,1790.0850846903097,3539.2844124998687,11870.498237285412
2020-10-08+1week,1209.6174929248634,921.4359625678862,1025.8056704445344,15178.868145020953,4675.556084809602,1991.8463200923866,1022.985464908604,809.211802087785,4862.606626370909,2650.6656008605664,2492.5987308391013,1322.8992910764323,4330.393206024398,2460.648366690526,2168.0011796561184,3230.115548364567,3260.8953234686524,1890.3102836004523,1587.6235427903127,3527.9490971078617,10018.284536318588
2020-10-08+2week,1026.7814478995833,899.6626044859989,1006.0686058499516,18118.069460641815,4751.116120164078,1603.4231186320717,1060.5172142391996,793.0190939118545,5415.378348864081,2522.6121823858925,2713.079359233479,1253.0990381644883,3937.315791880704,2289.9928579529433,1811.3344960372801,3129.4173672992474,3147.1534464618267,1770.4429574043088,1623.2820845787744,3538.467233292401,10934.78401743436
2020-10-08+4week,795.9477475875573,838.6315068527788,1055.1455354972732,17858.325017418385,4712.505973239099,1511.024248290094,1028.3378692310096,766.3783897462257,4556.549518028287,2600.0554610280833,2499.310359165315,1226.3504724596442,3317.334034293401,2289.1989677824668,1760.631190924122,2570.1130203629577,2841.666333760926,1889.2494052829006,1847.4345114093314,3574.048578705419,10671.959977501238
2020-10-09+1week,1194.676916631543,933.2566209534036,1049.116031007712,19016.90794399291,4851.566261040625,2080.3796985055446,1046.38721373101,835.9273832090627,5183.028903079924,2624.118856895004,2559.476949517345,1260.322014238655,4117.089903205657,2523.1626438791745,1982.1854620258616,3312.584884375302,3299.356541463285,1871.4841800567763,1588.1145062320024,3531.158803290726,9763.330420274931
2020-10-09+2week,994.5470950155674,902.9272822989171,1048.9115909509587,17692.74718965328,4982.388407254336,1616.4853840431517,1087.4107913185953,825.5861339818882,5532.6535391232665,2369.09825802743,2731.113205557034,1241.4308641435164,3872.5075368482903,2336.535407086244,1854.9455138843414,3233.888346747271,3202.2702027534992,1833.9544584459877,1585.3400623973794,3442.260442059642,10664.008768933969
2020-10-09+4week,793.0817273164828,852.3482373630588,1074.2367940986774,15653.634688366414,5038.5747285183525,1602.0711015073182,1078.937840937935,777.2268179010237,4695.794130529665,2564.0007540603715,2572.860726605307,1206.970735516316,3249.333496391738,2325.285693071808,1819.2518591088792,2604.1846223957946,2960.7851814784644,1931.5383817137936,1877.5420714101454,3680.54301422736,10882.52264054356
2020-10-10+1week,1128.7275684660353,881.9561335016188,1025.6637629938527,17931.811282871346,4892.938603429755,2182.202986600505,991.7810546635509,873.3104060866756,5290.50542049835,2533.4464186406617,2694.409605227624,1255.8283181024408,4154.3427370624095,2421.464434071984,1882.5382743198168,3266.452873768817,3325.8813503526567,1889.9005476382506,1528.8892684203447,3509.467866108901,9507.90969085611
2020-10-10+2week,955.408287274564,869.2955669569427,1042.7898405570866,18082.558448335363,4869.175648180773,1785.087443937831,1033.9188841073073,865.4370007071404,5466.41732976733,2436.237921503301,2689.481544817303,1257.776293721009,3732.4548340061206,2293.6995039185194,1831.1776476304885,3199.0072069900402,3196.153935334864,1874.2689063700464,1558.6314661778088,3477.995001057646,10712.182017626325
2020-10-10+4week,791.0903825407504,814.5112489570595,1067.8441666531462,16703.966605612128,4974.039565097902,1569.206810268065,1057.2095232595332,786.7584267618715,4446.771393862172,2566.7737415013726,2616.208662561211,1173.884567466796,3171.3949598026497,2306.9093436719936,1823.8932352302413,2564.6053359937796,2879.978350428056,1915.2564726056316,1792.3329507084525,3564.374264380145,10994.164495475363
2020-10-11+1week,1160.6687325552832,823.5594596814335,1057.653351755531,17620.046457492397,4796.154070979772,2051.5098691406906,951.5100402807197,912.5074741928347,5475.487714020739,2730.8296888715568,2700.6214195664597,1548.8485289719274,4138.476010699173,2402.1471786310813,1755.636377620268,3051.976299367761,3249.4466560102355,1867.8646116459033,1584.670440969874,3330.4155368016577,9294.862998476576
2020-10-11+2week,912.0772540565102,833.5480870778274,1056.2955286979545,17705.91357167389,4920.982692165813,1645.657957820406,931.1183455980103,887.781741076479,5470.592538784897,2779.678774634085,2621.0319272057936,1420.6376455976558,3768.319396511962,2269.17554057108,1814.876215235594,3085.2712356470774,3070.798044424134,1779.920277434359,1672.9953884393362,3542.679041258602,10215.51169719324
2020-10-11+4week,747.8971696399915,716.1282356869907,1070.2102889584935,17863.578818269103,4944.317682960638,1552.6218166697154,965.8755149141188,801.9802857107659,4825.033546114382,2621.4123524403667,2651.588974717305,1404.3120246593942,3435.7079270778177,2269.8513717176475,1790.001930416243,2595.4297663338593,2839.4050733631234,1914.029815238879,1960.7989998442104,3593.675444631018,10682.082966601529
2020-10-12+1week,977.332148681576,865.6975071233069,1015.1699950611657,16932.729489884856,5154.363745554098,2101.575842840324,1082.4248579202697,1030.5275612132086,4992.789594417291,2506.986030582052,2613.522665909329,1602.240940113225,4089.563220138262,2366.390650961671,1939.0498207762344,3437.013196046819,3319.136328190758,1789.256336353022,1480.8609520122295,3629.314540866514,10195.277547927268
2020-10-12+2week,883.517772594252,846.8068118557931,1035.572861136798,14700.721724658977,4958.414097542253,1773.527419431407,1113.3278986080827,893.5634165346689,5298.6728936063855,2598.5625804683023,2716.4770650415326,1536.1379867999167,3614.209827371642,2281.624270459047,1822.8207651276716,3144.5584507717012,3092.4930458413205,1771.4370004113816,1576.9081662038466,3590.3526741800392,11337.01377009794
2020-10-12+4week,730.5823961488015,795.9013262848961,1045.0054117555314,15337.16119039923,5200.011397221223,1603.1445163391884,1109.1051182091508,854.5951774761527,4452.551073119337,2321.153096222895,2648.9674180052666,1411.1661291735422,3258.4771624584914,2297.2310119608555,1787.2223070337893,2602.9079016765495,2770.221798491274,1931.4686458291271,1818.4382851351547,3623.964907456851,12047.946947476525
2020-10-13+1week,884.8545017157061,787.7836975008462,984.1968704046559,15188.200658301286,5096.545090954233,1956.4101190213678,1028.5757926346062,1054.8523551867258,5220.6297168587635,2429.5731355775906,2595.0883617421214,1434.3700960436613,4144.997443665612,2436.535999710565,1885.64282271814,3393.768858599019,3014.922519269908,1750.3511314437999,1408.8003295528877,3494.68182870603,9700.102633139843
2020-10-13+2week,881.5672934072135,807.7479918788474,1010.0174755573103,17826.45118673238,5005.183303049458,1737.8190883274128,1034.1863538085272,916.8253996491137,5349.823190160107,2497.886267985783,2595.073130041798,1473.0287569519871,3708.827496133678,2272.316529937884,1808.5298074383863,3009.600456186101,3000.6699012057297,1814.5022718601035,1524.5476469354803,3504.425874708,10896.50664279731
2020-10-13+4week,728.6813495085828,747.5376205672457,1037.6408902389735,16789.010356410625,5138.1677031911995,1544.9396379568234,1069.119520951357,839.7588563499561,4509.734036246136,2311.451542863385,2676.8672955104807,1315.962650306986,3338.2798553247458,2286.203389737955,1768.035636430597,2579.562137641268,2708.0888411020705,1932.79613533062,1765.7518039151212,3646.2627422922,12194.200001658377
2020-10-14+1week,799.595462866942,803.2303026856476,1015.7375501183983,16340.599923150297,5171.3797402828895,1994.3446024168818,1028.4107042921041,1095.2649050123055,5286.468353377873,2602.8900618524126,2568.751579796096,1524.9555001309761,4314.704861548508,2440.4150668877646,1808.301286480366,3359.329440836219,3102.6729052308256,1710.750936828879,1525.254452167244,3550.5082344213915,9790.81954903537
2020-10-14+2week,811.0078362145453,775.7445725706893,1027.1505398842557,15588.634526084526,5195.7740321913225,1746.2426900599562,948.1106887096562,922.6207002356048,5387.49268185586,2560.6711714744692,2612.93921465881,1524.8129769025404,3793.756422354664,2281.3605795105605,1791.2070996501595,2978.0644584460188,3047.8234088407225,1735.9352433622257,1557.5902668887136,3452.226728493894,10959.48258917048
2020-10-14+4week,752.1558603275919,716.8640248477013,1083.1685766740184,18292.871736076202,5045.835308142728,1593.3236088941994,1032.0995126875027,809.3462943961548,4578.8531333234005,2259.8823185491347,2818.6763224000715,1361.281513357283,3246.957868511432,2287.2728368859885,1771.132187909617,2551.036075218173,2746.1281585430356,1923.3056178573993,1830.1328929656502,3754.6467674462583,11875.558878939197
2020-10-15+1week,761.2408904165919,807.3451142490733,990.3278307490381,18643.63656900684,4884.891920686074,1929.2101314286883,951.3207397529596,1099.1347738078052,5233.474284155247,2810.1714865366703,2473.426884511814,1426.0302404739155,4196.647714547254,2478.1679443302087,1791.3303022337636,3329.539246633619,2998.0284532360533,1726.8807672255036,1442.0789548073312,3528.3870237705,9540.524015442921
2020-10-15+2week,811.2803606171599,750.0359010967809,987.177819522885,17585.836276189708,4918.427391409159,1785.2514298270303,945.9055546895859,899.6526284612886,5249.458424683968,2462.8739019817876,2557.3925443983558,1417.5984835489733,3821.129098550473,2283.378554364076,1796.6677319505363,3141.6120992507495,2969.3014205008067,1710.181499235096,1580.6826379780437,3563.035462929977,10775.025425917873
2020-10-15+4week,773.6345411040189,658.9785086769168,1040.1081013368994,17316.893021976393,4825.653137519783,1501.0935329491813,993.5090892671044,842.3377608512554,4618.620336898558,2336.0351800578965,2814.835855561219,1265.856120564253,3160.1066536525404,2261.651092749093,1771.5289662021428,2542.674002680047,2693.221400550238,1909.0333495439747,1820.5963519087588,3708.689873252166,11877.962799539948
2020-10-16+1week,743.6833544142254,785.8274680587198,1032.7015019022629,16620.245993808796,5098.431472634526,1837.5990098497273,978.1314961639907,1114.076606318087,5433.043000667885,2717.4173953747804,2567.1347545783583,1426.9731626633788,4338.737887094174,2513.512997673865,1737.3478381075954,3347.8366807362263,3171.966412301986,1746.8802693068233,1500.4034371177079,3445.1987037737053,9838.920729292848
2020-10-16+2week,836.185790296848,725.9610269073896,1038.3322407100868,17144.348040502762,4977.170014168662,1722.522005035788,983.5600026618749,912.7740659519519,5465.725068236109,2557.9188399964237,2592.550301208154,1417.4463208802642,3811.1635572696923,2265.296797315034,1786.6284138673273,3152.8857320413936,3109.0291610264303,1754.7883109335644,1634.5935342877704,3508.855577762066,10710.545303858291
2020-10-16+4week,784.2919583450423,689.0341488813068,1056.1562182509151,17752.507264396205,5143.899012664364,1486.3421809021136,966.0438269096572,832.1101004480412,4715.994927393013,2380.718960823433,2912.1515208302208,1259.9553231211814,3050.6520948640364,2279.2743275472767,1788.4225530523092,2549.418190792738,2902.8448463983077,1907.4740740956524,1748.0440950099014,3593.4222126895215,11563.571685531058
2020-10-17+1week,717.8915232435,792.8516234165671,1026.0237756417464,20632.689807776213,5117.779405157235,2009.5515512960662,969.7310423690907,1142.4873292043662,5323.988159820829,2546.1202790595044,2572.449537710045,1375.0298617883352,4445.874857466269,2412.253505735084,1780.0015394872992,3214.451984479121,2843.6036451414716,1696.0173394610038,1495.2821985914054,3352.5809399531345,9752.367465904552
2020-10-17+2week,797.1473168392054,677.3792409775351,1044.8995790097915,19409.18052976748,5093.189392980648,1785.9834883007304,960.4345539488419,891.5155076581057,5272.371337623989,2498.5073186644113,2545.364915174522,1322.0597780293606,3659.2158356247264,2246.13385633603,1786.0245891969557,3120.88334373417,2919.3074553829642,1801.2357361251225,1640.316966105272,3447.6282130677423,10671.277961293443
2020-10-17+4week,798.8355682470237,639.9227632706426,1060.5537580230502,19097.18211209271,5265.643256387763,1509.8535553368818,1060.4347706700626,863.2701301445665,4529.414772293944,2595.359940952893,3018.463240770232,1228.227285080758,3017.3775084764347,2279.058511049474,1781.7811811226638,2557.0611929079555,2627.619881389731,1880.7272384108762,1726.147092539411,3576.186761668477,11585.07224433555
2020-10-18+1week,780.2084868850937,691.4300687955903,1029.9794998549964,19530.4363286409,4747.1597417778,1844.9948063580853,928.8968042841661,942.9600902144671,5600.732443729462,2810.842096713173,2557.5489031992656,1421.2610749122775,4397.923598892243,2465.9724817763536,1677.07901367272,2928.8746115864387,2990.6543065174487,1754.5601945334313,1743.2559065481382,3486.092519603216,9383.990208563064
2020-10-18+2week,836.285549950237,680.0887667464171,1049.5850353133878,16582.711441930376,4772.121189723308,1626.0720409713051,902.601348017264,862.0378288594027,5441.804384806141,2773.092992508814,2597.0144002441198,1430.0040415470883,3733.8840266844572,2264.374880353364,1742.3599433225424,2975.534366470725,2922.685416572908,1684.5914511063827,1722.8856533307014,3492.1016856262722,10240.736064650391
2020-10-18+4week,826.9891088072643,613.2436520718991,1059.6619211285013,17427.614350144373,4945.223211324499,1494.5158400579778,947.356070805966,799.2139254882362,5323.988559320104,2752.204315396794,3164.7132386476715,1350.3996151612496,3294.1971630543885,2280.923230440343,1747.1491156933646,2491.0475329696296,2714.7080527315284,1961.7786845449832,1936.9942282927784,3607.635944928898,11032.179039763074
2020-10-19+1week,690.1624349511033,727.0072843781978,1003.9964986456713,17513.95352177979,4964.521773740487,1974.3653664747505,1059.1223320559411,992.51296465253,5246.929104038023,2581.9554715155055,2704.4417191252605,1559.1327269872718,3958.9341862168058,2368.3480781626245,1677.2517941617066,3165.9770101830804,3091.4859018464485,1857.364010427187,1521.148317698379,3431.1974252190184,10014.50255545336
2020-10-19+2week,651.2583667393121,667.8497345502353,1035.3698811575373,17823.410328944523,5068.640698743224,1769.0103173810817,1031.042740174381,966.7016401176709,5355.9401223486775,2438.204707115132,2629.8361018672376,1480.7426824237205,3525.150942054035,2242.6612420477,1731.368434826648,2938.1782380367645,2973.9367576529016,1709.2550923355486,1574.6072938031937,3494.864541436298,10572.997015697363
2020-10-19+4week,690.0814585688461,570.9367629594201,1039.2767823119495,12983.238818605507,5187.77029487693,1645.818875274192,1080.494605367312,845.035915125955,4859.388637990588,2352.869849182525,2957.2536175237415,1424.1522259287226,3293.532197346765,2271.8064458159342,1741.6420966744422,2534.992643788569,2765.8538510302624,1900.3073077620725,1762.5709886739542,3646.4317072941267,12226.843939304177
2020-10-20+1week,580.5817466843109,629.7503477643597,1027.7031796001595,15424.9613262078,5030.299728436542,2049.698390034427,968.2119766466438,929.4195426728076,5442.577885610372,2579.385741205713,2615.7597608033257,1408.2514412948728,4325.447276709325,2449.456834256611,1777.0577243003304,3039.0701115193797,2938.8784183292114,1771.2693680153238,1616.8328588194545,3484.4681159097363,9666.853537961459
2020-10-20+2week,700.4884465398243,621.0328006351995,1045.7316372560906,14355.213985504563,5200.816098116875,1805.091920302928,943.2274417163317,945.7138828218801,5255.691316823283,2473.876150994894,2553.678929829107,1473.657385360045,3592.3179975087237,2233.3100994572414,1707.9059623163103,2864.6571218396166,2929.4335563750524,1699.0774152356187,1635.68693284119,3536.890371288937,10518.543701832012
2020-10-20+4week,654.9818156165298,500.2863242263895,1042.5676452014081,13586.831623350303,5151.264340675144,1655.3904294715007,986.3593190532869,830.7774524243745,4995.413181827966,2681.9553020755197,2855.7449969483764,1311.7599777598273,3471.6030505204376,2270.8523982034585,1729.3425173137725,2486.285347570456,2706.4025963443187,1899.2418151144411,1810.9527572308434,3661.143678215238,12215.319333771009
2020-10-21+1week,578.4162977389576,603.969151940134,1048.445387327361,15825.922302694888,5208.491390530614,2074.20107934575,941.8200973826717,816.5475723918994,5278.2148368951475,2525.47400841954,2578.2746962952347,1364.1159836046402,4199.059391917494,2465.317989794402,1733.5593840525287,2960.6758630902505,3114.7882463883343,1743.5946771685983,1688.033278133964,3422.630893216738,9675.959860596542
2020-10-21+2week,728.8215275749209,594.6442808732639,1061.1634091121377,17208.791320458993,5143.687215499554,1917.1887170194625,889.0873849125736,895.6417063750458,5312.659984305371,2313.701543013982,2605.8257114739463,1415.6419578618888,3614.595037574777,2267.698431988588,1757.20893695772,2843.1406949445973,3005.8618934105402,1698.3453112623401,1636.4201350273008,3458.562235979829,10831.122794573083
2020-10-21+4week,723.822305628539,505.6631091789651,1078.026802688225,17625.050449719427,5085.650741808211,1629.6322568147486,892.326517821187,770.9370577510166,5386.589138982607,2260.3647424928877,2861.087505307084,1281.7391087629821,3336.0247056696094,2276.500655603872,1777.644259918532,2477.567754942809,2885.329670269253,1906.2504775346974,1799.3964267210208,3715.120616735657,12201.378774314857
2020-10-22+1week,663.7467709532532,632.6630216102972,1021.2978345526643,17412.453832458712,5106.597873796464,2110.8469964861906,963.0476918368167,807.2186930844989,5703.183735184667,2751.2266059511758,2643.986783548036,1448.7149845953068,3829.9021745448913,2518.7577724188513,1706.5215011831879,2994.9262312556375,2957.6657497315855,1729.8764248787986,1773.5997354567312,3286.666388614489,10110.530236189847
2020-10-22+2week,796.9498500982165,579.4990207195215,1028.3772069670217,19062.87975478528,5146.873860869859,1951.8642551340477,911.6515850692064,834.4965400823086,5463.044338423351,2434.4327162377463,2720.8229763347463,1468.365583510525,3533.1275563126255,2275.6321064280137,1760.1683926147252,2949.5273826157154,2908.883461295623,1703.1008578303936,1607.0193859551123,3435.3906822529916,10176.621047345368
2020-10-22+4week,785.207249590953,640.3094776335902,1026.0048334390822,18856.906229379612,5068.777474522547,1700.1878608924112,880.7760998765484,800.3310189659512,5321.305829491898,2332.620584413987,3078.4210415082252,1252.0279094153798,3507.125364637619,2268.3639095666786,1737.5236674793782,2524.5595420184895,2765.2813135628426,1935.7866539420345,1891.859312934998,3624.707988927482,11627.560123834479
