예측대상일자,배추_가격(원/kg),무_가격(원/kg),양파_가격(원/kg),건고추_가격(원/kg),마늘_가격(원/kg),대파_가격(원/kg),얼갈이배추_가격(원/kg),양배추_가격(원/kg),깻잎_가격(원/kg),시금치_가격(원/kg),미나리_가격(원/kg),당근_가격(원/kg),파프리카_가격(원/kg),새송이_가격(원/kg),팽이버섯_가격(원/kg),토마토_가격(원/kg),청상추_가격(원/kg),백다다기_가격(원/kg),애호박_가격(원/kg),캠벨얼리_가격(원/kg),샤인마스캇_가격(원/kg)
2020-10-04+4week,949.1869983657239,607.1865949745967,993.4250641923929,18173.452607689323,4521.7688037928265,1560.199588342806,1314.465381813819,923.8708970800546,6715.662563701489,2919.082247210807,2598.759822774554,1460.0065576406519,4148.107952131123,2244.5519956899293,1891.1377017655127,3102.114720817488,3585.019832898885,1938.1976546987062,2455.4072622549684,3889.8764088058397,15055.8557069995
2020-10-05+1week,484.6295013104974,241.24666014615062,188.99952687445727,5429.661275410989,252.16749697641166,441.39083671285147,311.6995465946979,355.097398225477,1923.069859256721,216.01562611889642,154.68007131650575,468.98827284861636,656.6994546810906,194.55922216980346,346.15558140092907,1377.2898811502005,2219.6545678622215,325.99007141835256,405.18472760537185,-74.83039383391133,5230.860443148707
2020-10-05+2week,367.0856256728871,193.8725171143827,226.95875048258915,6033.9072944181535,424.68931791660685,370.5490637568624,333.2346051162805,354.5747143866,1945.0524102291251,227.98227710395872,132.39498373570171,509.3463229772385,934.6596618641868,219.90208012182478,395.73293116739416,1382.7459353301044,2168.1442884478106,321.2891619062546,670.3136439614241,67.13875597936817,5620.024114598981
2020-10-05+4week,352.83944623052315,105.92452709902992,298.7531120608809,5950.887444730072,692.33385427292,344.3815386698702,303.6124105707418,363.6601231089283,1875.54183460807,405.176677592601,316.5399981742078,548.8145162434621,901.3905853796871,277.17374428187225,332.8311214729584,1040.6294443432337,308.2181142700483,221.52407171708023,794.5642749463937,273.35645492850813,7325.381439955327
2020-10-06+1week,1057.3597515520821,748.031251154252,894.2406675008856,16488.988312279125,4123.4308370616645,1709.8462041262258,1383.9536233682384,959.7793597986137,6637.089199458074,2850.543287815913,2701.4120120215175,1538.0755405092577,4049.148050500503,2197.398038145344,2020.4873485959781,3414.4002111540703,5351.673110832669,2019.551571822251,2060.762090082014,3548.731537949431,13287.791023609037
2020-10-06+2week,949.2564356961924,694.7156346574196,934.166602205338,17032.63700264624,4285.975229083348,1638.9745984342178,1405.8217678650167,954.9153913393332,6694.674701246167,2894.6274609762677,2673.9963411220297,1580.3867409319214,4345.679768148873,2223.902536957826,2059.0078750895123,3399.4224209242257,5216.173311870829,2011.2550262868506,2331.5213210460097,3696.261842963609,13733.605118379572
2020-10-06+4week,949.2930309320695,610.5954645241841,1000.3673320152952,16774.42632422747,4524.659997572342,1622.5942794885311,1369.7413862761377,962.8242015119702,6600.890600835834,3053.1053974972992,2914.1298061063035,1608.8438564114795,4177.864122288365,2271.285684732786,1968.1464797918761,3047.8559936874726,3313.1183892174545,1926.4463435885646,2408.1155889220936,3874.8296276505966,15485.920097699149
2020-10-07+1week,1032.8916367118045,768.5242002310131,905.7480462991302,16368.512972117096,4282.550072916441,1718.5900699442386,1347.8514912539147,957.1506170845342,6626.573831901759,2724.3924379708337,2601.0618607359306,1501.8115567034602,4175.5198580845445,2213.518114432116,2058.399630142364,3391.633446181366,5158.335565363334,2053.107548340063,2135.446969551476,3572.693447300736,13250.619348431537
2020-10-07+2week,934.7875840787078,712.6380050572124,946.8251873657598,16868.030014649023,4440.524290899829,1647.2362157407074,1369.3447786266029,948.8806525140452,6715.795489752465,2799.3423173056594,2564.4507878341365,1544.420360275782,4482.03100331652,2241.6999553743535,2087.4256585177386,3355.3325640278413,4936.864046617285,2038.6313885161421,2405.881770965229,3722.8827462833297,13763.253877425675
2020-10-07+4week,948.9236141611068,634.6733439109394,1006.6233341181767,16487.96508453072,4656.001523677709,1639.966639042953,1326.9315268532373,958.4241600573746,6594.888152156767,2936.3541669098554,2859.5785653281873,1560.5660640691258,4180.080685886505,2278.415931655106,1972.344335325785,2999.0932833505385,3011.009594922587,1969.1151954356674,2433.84685063319,3872.1562260573114,15547.18700683337
2020-10-08+1week,1029.1317607363358,741.6569242334532,927.4987177302976,15932.37351437399,4417.445005256493,1705.0582410820587,1308.1001912114812,948.5407564636191,6544.443679642722,2644.388142727654,2468.992169578663,1491.8680844404803,4182.883670916372,2220.3534335937966,2014.3659163760735,3422.0087299269535,4999.104425190039,2024.6395033034491,2188.710715540391,3557.8798662975287,12952.47299580028
2020-10-08+2week,941.6615358447273,681.6016406052668,968.861054714899,16388.830637744082,4580.10535842746,1632.7154575957386,1328.272527153732,936.7524409171355,6659.644218273535,2743.973484409186,2430.356401977298,1534.039101192253,4487.231239705052,2249.2082256355734,2037.5759143899293,3361.907592881418,4690.050295663942,2005.1254758440969,2453.8332558870925,3714.224122616305,13539.727590063994
2020-10-08+4week,968.2998277418612,609.4994417490582,1022.3092637109314,15909.41473910361,4778.236075423637,1634.5763020238273,1280.1148400231395,948.4676069982997,6505.464897918662,2852.178600261243,2791.2782240040356,1538.3239257800678,4046.281408555674,2274.5330031897356,1904.1017827245173,3006.4707162701334,2765.2586208707557,1953.752055069092,2434.5838028099606,3837.3349629846816,15333.736572018037
2020-10-09+1week,991.3471629297219,745.1305813588626,924.0586534196594,17100.690697134927,4190.010639924234,1683.1154269792753,1285.6168749014296,954.2488375450699,6450.868375284184,2638.8797707807985,2470.648634060112,1511.6007685755444,4190.237610213873,2202.891108284123,1957.762749003859,3508.567639071982,4961.194254036351,2048.74163364556,2240.325059275251,3549.1946769084434,13071.963200811899
2020-10-09+2week,915.5359606248522,683.4784954509076,964.8418399912172,17510.871868044684,4337.432817736846,1608.1203116992367,1303.388388461801,939.038378531483,6583.8956748949,2758.600392296711,2435.3134417698184,1553.044539588133,4480.437957777611,2231.8433087379426,1973.6197937168608,3425.1433500774465,4563.613159720077,2024.658442648313,2495.222436414589,3706.453177162263,13731.060210136322
2020-10-09+4week,953.9253351975565,618.2020331366383,1011.3961909390495,16945.30670743279,4508.822515231099,1618.3395035487113,1250.7694465899367,953.3835219861649,6389.322997973279,2834.6824241393547,2867.241381538787,1546.4214794818563,3906.7582840851783,2245.2452828471737,1823.4191636946496,3076.726265976339,2659.29956569658,1994.1609699220637,2430.2335464127555,3800.09482170755,15536.289678223018
2020-10-10+1week,967.229944754889,720.8532644834746,921.0777895036776,16298.28685368675,4391.856917063338,1672.7374309290003,1290.0682939461497,956.1666272501966,6454.1647448406575,2623.931497538628,2368.0084690609015,1493.9251522373047,4170.700729172945,2204.9845326156933,1919.2215076657653,3512.565463204379,4976.915102989497,2042.6746392108903,2234.1640632171147,3660.1849164074774,13031.686065889086
2020-10-10+2week,903.5295766291833,658.8969868664301,960.917790844945,16638.503767569448,4532.033491769475,1600.0824823386001,1305.9764878988117,937.9501266564289,6597.5159473514705,2759.212611011105,2338.4866226083464,1532.2057875961477,4442.455153295684,2234.521766131831,1930.1914655360906,3407.441737949165,4495.162393059604,2016.039165931613,2475.184296159591,3820.6631493718533,13775.069571796903
2020-10-10+4week,952.4347642214336,601.4669717395041,1001.3490279142558,15989.444813640617,4682.065508445386,1622.5791070473128,1250.2370140222783,955.8165426250132,6359.90740918556,2800.8510914796016,2842.8509472160804,1514.9583037142356,3747.4450463091093,2235.270420765235,1765.6803934502004,3073.414848286079,2636.3797996447843,2009.4627774164956,2368.9190408576706,3889.8711751948813,15571.886098113775
2020-10-11+1week,979.6203206096093,708.5139691738143,937.1410845395949,18298.917919823645,4459.120927900804,1679.9251449136575,1319.0382273078194,964.6379742645233,6507.494734343906,2679.752969533511,2482.4937262739586,1420.3259162706586,4138.222683852282,2214.202773869568,1916.4987586717048,3430.9744867651134,5060.878181935754,1978.2282038695678,2184.5440439879408,3630.9198832605507,13226.922517561994
2020-10-11+2week,928.9401310711056,647.6173750818697,975.399645288549,18556.85505936975,4592.014733017021,1608.9986027570615,1331.8440703738952,944.291011037152,6656.958750325261,2824.171434358639,2463.2520266083516,1455.3933568311397,4380.570900596341,2242.926044221415,1920.408106028384,3304.170777489488,4502.054546724901,1949.9199650976313,2408.6627850244395,3791.9560406117544,14046.879898968707
2020-10-11+4week,987.1906732044608,597.9509478251953,1009.9202731999992,17828.610497808422,4721.524605046773,1643.550460883795,1273.60020491776,966.8803464615858,6371.65815068757,2828.790641681793,3038.947549599872,1427.614097498674,3571.381834208128,2230.5819994687317,1741.1212650291607,2989.3235713470567,2707.5753413069515,1968.3009517611413,2265.855162118656,3835.3413999420536,15823.528607580141
2020-10-12+1week,363.84778925388986,190.3245308193311,245.43749729310923,5954.700618973334,526.1166589745355,405.2562453464775,308.47657811653755,388.6139782758365,1708.1224787617643,168.59895044492401,135.5083271093598,506.0323436811158,966.3534355385607,237.00188930377837,365.9822322126392,1345.7203657120674,1892.9328762102973,259.03423523513203,575.1543232524916,41.91707390306033,5305.044418151925
2020-10-12+2week,327.8131817194595,132.9288646609728,284.2367286438731,6158.88049679878,650.7789643282033,342.00253194303065,317.9952932884595,371.4683952603993,1853.5784674325118,316.56553659370473,129.21315114260688,541.0258790891849,1170.8792311959842,267.3342151250821,363.30698571046224,1207.0698412467061,1253.0229428568396,227.176689686776,775.1835995216361,197.26773935924552,6204.008982608189
2020-10-12+4week,395.29318975920285,91.76574741147519,315.63333370210864,5406.057588507719,764.7356737672379,393.5622788267738,258.6790996244404,403.8874425706264,1519.7955969837442,281.39408333013466,775.042536990378,507.24296103558913,260.65630938981496,243.8365621052427,169.93922817639964,924.9008139521824,-465.5090822627154,269.1708700474436,595.3332027386272,211.11175899982004,7936.400264226651
2020-10-13+1week,936.3033437656372,694.8356936328274,960.4768911237466,17143.498510695892,4455.10563154776,1695.0003059320243,1385.455732271103,992.9994364268103,6475.773499818004,2845.5426866266585,2678.9792413351033,1585.571277551699,4366.878692640458,2244.1089654257657,2052.6541542909595,3404.8248017087367,4942.540765403575,1940.1564624422122,2238.13754999803,3637.4174544386037,13501.513176785722
2020-10-13+2week,912.6941764043489,640.3055076441939,997.1932838403577,17225.093124300554,4577.278975982549,1639.267329749099,1391.3119452462474,975.6633592191395,6611.99401954837,2996.198576655353,2690.3504016858556,1615.2561751432777,4522.836144109277,2272.0615735773154,2047.144721222877,3249.9478230036902,4237.787076937223,1908.4679508102486,2414.729117960822,3786.8978091350173,14474.655105372141
2020-10-13+4week,985.1857100608129,606.217107665611,1023.3904896071085,16388.933485673522,4677.127340024651,1702.8648472111904,1331.7150040757615,1012.5834615017359,6229.609841411407,2926.5210652993783,3401.890988516357,1571.2795872394909,3521.359490634643,2233.55963253136,1842.9730328229043,2996.013345546731,2621.9450786168454,1977.9969963889034,2207.2790050684507,3775.930584541511,16147.575700105126
2020-10-14+1week,912.1918783411702,689.6331763930284,967.9132791133544,17195.54852533885,4577.922098582906,1700.6370476967265,1346.194663620976,988.3491703790717,6526.165705210977,2772.2735094377895,2558.6831306322283,1551.4306983826887,4492.484954308542,2255.4006899539436,2047.7113757457532,3358.9582286649384,4661.630780488801,1967.953017307343,2315.9695733825183,3680.53882962554,13437.454390574254
2020-10-14+2week,901.4575891817146,638.4371583717359,1002.034529374644,17159.09486995581,4687.2346963667915,1653.3615620752087,1348.7509696082177,970.1210876644201,6649.724203646289,2920.4859176795158,2589.9474938729218,1576.5064568269217,4590.204701240133,2280.3919847205034,2036.2195072513855,3188.707463195846,3899.9921375152257,1937.9270154827723,2468.3308575866304,3824.963711484944,14469.744472171622
2020-10-14+4week,978.2052448831485,610.4423842557828,1023.6515001267956,16273.688048690587,4767.767318157706,1728.9756700518335,1290.4213789364285,1010.7334114842033,6222.691977900859,2816.1758395188363,3362.0765486754117,1524.637818602666,3511.393397772893,2226.574308245685,1819.6591162978834,2965.664267272042,2398.9419075782866,2036.1463614912495,2239.8408127812772,3792.5873860002503,16068.411771130564
2020-10-15+1week,913.1326227882427,670.9275612738452,986.3766606477315,16902.88342082438,4604.174594014842,1646.1026717070363,1299.4656964513197,970.3273854051572,6471.069228665455,2694.488490561864,2411.7322706832833,1532.91362148939,4472.923704761866,2265.2644152673574,1972.9814945538192,3364.162284262995,4410.452524061511,1932.4357675370811,2341.032388953072,3660.1372805476667,13282.216862131667
2020-10-15+2week,914.7431452608039,623.4860701970454,1017.7243782779249,16737.688352211873,4705.438117975894,1604.2811039294666,1299.0337932075113,952.6287883554182,6579.935372234435,2833.2864037950176,2470.492832205412,1554.2827213601918,4506.779791004592,2286.795511176756,1954.8490528794769,3181.4930839192975,3602.922388965805,1907.3294853204884,2466.8418206370006,3798.0475756832957,14372.441598436435
2020-10-15+4week,993.5482420961473,600.6586336888666,1035.6378765253144,15811.953604266966,4771.569561978455,1688.2738300807068,1243.3429888685973,998.1543908340013,6114.957802224492,2694.6077034221735,3300.948080844524,1497.2573571912062,3364.458252188908,2218.3218465072873,1725.8302924906802,2993.3271292707395,2229.5618585128927,2034.3768779928912,2222.315642348805,3746.8872115862873,15886.389734567769
2020-10-16+1week,881.2071048042737,673.0494879098845,982.483953713218,18065.811811195963,4456.669544259999,1670.2434804702243,1273.955759892112,966.0702777641058,6403.036171549826,2721.685675663361,2392.6108724563146,1541.0207676045254,4511.223299971058,2246.3091640165226,1912.0278015853412,3406.341863475238,4284.293094159277,1961.8907535707895,2383.56420153206,3628.3137177172102,13384.925351210437
2020-10-16+2week,894.0337188263588,630.3488053360185,1010.928212008754,17792.788975711686,4545.787048151272,1639.5676126256058,1270.7699252518064,949.1152356118573,6494.085845506142,2847.6518139336586,2482.895431185329,1558.0493218537426,4475.805927855223,2263.847794589761,1886.2573667326192,3213.952306755731,3442.1064997538115,1942.0103347451254,2482.3916839308204,3753.8527736775363,14513.791255771092
2020-10-16+4week,972.8735522100505,612.1408596742956,1026.017130930942,16864.248486722536,4595.261512135413,1733.0991330811573,1218.6533102783617,998.6292339744386,5996.164997403763,2678.1941505213713,3363.6247890403756,1497.596535303143,3293.7596137305536,2180.75958049359,1644.9607282923664,3063.486253221138,2206.6898275066233,2098.5011848383247,2227.9609889956982,3683.9041083981338,15932.376193426382
2020-10-17+1week,867.0145264777798,649.2533780135334,977.4817156854556,17243.44829135707,4655.614728912987,1617.8009038610246,1271.9309232456296,963.3507141572807,6447.886771793803,2720.8406127062403,2308.5767985815646,1529.0359330369072,4387.46726010596,2242.760021549522,1874.6892485927356,3407.6429102383627,4244.281169780148,1955.0377237478965,2366.8676083046607,3751.0149998172574,13397.494017587454
2020-10-17+2week,889.9461246647031,610.9817323260404,1002.9412346053691,16902.9857815929,4738.315733314929,1591.7104624555488,1266.8642463553226,947.9513562109564,6521.476088685797,2831.0299779682728,2434.0202023716947,1542.458751471062,4274.217273734205,2255.637349620251,1843.3217548111575,3207.6048911204903,3383.812402908601,1942.2408216592257,2438.474729618396,3865.360662637223,14561.890987151168
2020-10-17+4week,967.4342874967688,596.2464785646522,1016.0801979421806,16023.833169393118,4776.34265231555,1689.0627152773288,1219.3820539263183,1000.9112900485652,5996.98760796199,2635.534873630759,3357.560154207398,1479.4464447910154,3068.625026788098,2159.1149268470003,1591.964648925983,3094.8202618063187,2294.7593150901653,2126.56220868308,2178.784742898274,3780.0825374540414,15882.269145172853
2020-10-18+1week,883.1277808859372,647.1796347810201,988.4065510529197,18980.788694795767,4648.880028994532,1649.4147552575207,1293.2178195584847,968.3561066176724,6480.739757606267,2806.987721528425,2424.9334032097468,1448.809935518905,4330.441292148862,2257.8786351020353,1873.2102463774256,3303.5390611056737,4211.113006763647,1886.665983587579,2304.613933208486,3736.0465839068834,13657.255846649652
2020-10-18+2week,914.807348060187,614.6637778300362,1010.5630076687918,18583.267290800944,4717.4245905729895,1630.5433769553674,1286.0188700261715,955.3597158761313,6526.640571574675,2901.3467241579688,2589.2358533947327,1457.409690912165,4144.664794251072,2265.831097234523,1833.6653968836645,3101.2153627355965,3341.447020477785,1882.466398569341,2350.0538580341135,3839.6003060775256,14845.552134492424
2020-10-18+4week,989.0103899844873,602.6773641291556,1022.32223651307,17763.211753996184,4743.500832173622,1731.5332668863412,1243.4456445186245,1011.7555648845025,5976.650374324032,2685.968015234598,3541.564782076844,1392.3489832195246,2939.4336134944197,2156.3635883442917,1570.9980068489149,3030.2118835255533,2398.1184553597404,2093.268667937983,2093.0909276245757,3743.8956452479893,16065.20839962083
2020-10-19+1week,285.5941501487829,128.47209064867153,295.2921058797542,6533.517165560843,764.7844220086835,370.9881517558323,288.36525622584713,387.9114029259369,1703.8338952516706,288.93844472951054,99.41746595568293,528.120155084223,1158.6476860498597,275.7667597038911,332.4920044117129,1200.371210733514,1000.3291585645145,175.3249805424382,675.9033409897228,121.80896673991424,5780.522280729776
2020-10-19+2week,325.62342001508006,101.31637074178869,316.56208832039863,6117.43442196018,832.1188695939029,361.9690062842916,278.9187458959277,381.722896641715,1723.6588389021767,361.1609795948658,301.6010425927159,533.5586385317574,905.1046595718934,280.3653665897758,285.7532341398335,1008.980207759872,128.10629860560027,179.21516143971473,693.6763214857933,205.8247074734254,6979.386315405352
2020-10-19+4week,395.418721608501,91.62577262227114,329.7174207137659,5387.826143270288,856.5184404617546,468.84469888412343,241.1459025397513,444.28505220748565,1155.8653460265139,127.79309861400407,1274.5451864155416,469.5472365121118,-274.38496212907967,162.31289744215871,13.721219168267822,991.4451485999008,-676.4869042582236,412.1870318405957,442.11380142308445,95.96583433544106,8095.3612782432365
2020-10-20+1week,868.7490188487382,631.8234651952961,1002.4503319300892,17628.06428106448,4626.500109213684,1722.0117482944738,1352.4299486221314,986.0912356129684,6473.253162153431,2971.374786940637,2633.1180254558935,1592.7383708792838,4514.768858710845,2285.0818335316276,1977.5839142331413,3252.002808410455,3976.867022738129,1853.9668416376253,2309.0892989793997,3739.696998205787,13928.948225033822
2020-10-20+2week,915.3440815104913,609.5022826939363,1020.7282339272454,17137.001399096338,4682.824263440798,1724.953669898882,1341.160708289331,984.6933970997964,6462.79771168723,3023.2050147583204,2876.886162272894,1592.7235787612963,4190.769731164587,2283.0446168024973,1923.546627208876,3066.1643213539064,3119.334962151992,1868.8430761146374,2299.919908482815,3811.8203326629846,15127.111631095064
2020-10-20+4week,979.9055370573201,601.8775924509417,1033.9261223580063,16433.147665719283,4698.39180603233,1832.071964574403,1309.0020642682362,1050.1131701569361,5884.537442585543,2780.1729472862976,3858.1808227376105,1527.9048300836928,3050.1809909168355,2153.944031192398,1643.3789921717948,3086.15932003081,2458.3846608819426,2124.386312502544,2059.1700606433124,3699.115761511811,16138.43233813923
2020-10-21+1week,857.9619413201891,635.5841864375793,1008.5356346324819,17523.23124499858,4784.695285406415,1687.248781952184,1308.1459795624348,977.8615134316923,6510.926579073376,2887.9081413315885,2546.1265081743904,1549.9571516544593,4556.952867860187,2299.328699654871,1966.3898532797252,3181.268851899573,3649.831126749891,1885.713308689339,2362.9560197625883,3781.577735166636,14062.840942089333
2020-10-21+2week,909.7857495528443,618.1200292993965,1023.9962213444171,16958.88780117499,4832.885400935626,1692.3376431028814,1295.9375847788237,981.5736079862062,6463.390840620046,2916.9421407047175,2831.7487964236852,1544.6717841706572,4165.180418355316,2290.3036587442884,1904.848635224881,3005.7944628963623,2813.9545301479543,1912.9352992131332,2330.9982064745573,3841.4655639999214,15257.950817858364
2020-10-21+4week,968.1723570492989,610.8683009412628,1037.6641314767644,16280.856992337798,4842.033955079526,1795.6589354057571,1269.8109650186314,1048.299017543651,5878.128504587377,2668.164095830229,3808.3552876663252,1480.006546713999,3087.3643866718803,2152.8546013572964,1617.7355079441977,3068.3354779582046,2286.6641589664596,2188.6421960279295,2107.6258590363427,3728.3419029966585,16169.288314816036
2020-10-22+1week,870.6290086576914,610.2991954292353,1020.1426740985676,17093.800277680435,4806.774087171002,1711.5026895110116,1259.868549287065,956.9275029280127,6473.728686450071,2802.507868783232,2421.419647896765,1527.2400967699145,4451.326259434765,2304.9237563956813,1889.3520386965222,3154.6090178832246,3366.4822082178034,1852.3849851822001,2374.455400988555,3704.9074138574642,13803.257909621188
2020-10-22+2week,926.7070523922653,596.4453543614869,1032.8546364692368,16468.550562475986,4846.022932211844,1726.0474323649055,1247.2742298824978,965.6093001359382,6390.71232991517,2807.9461663042293,2746.4696262339075,1516.9666595208525,4001.054320893845,2287.5892590459603,1821.0223933401692,2988.499680696922,2563.761451850501,1894.221775616942,2321.8048804436485,3748.491860034354,14972.726480729998
2020-10-22+4week,978.5556161164727,589.7357857523261,1047.548365664084,15823.600841827105,4849.654545406695,1826.4504840453296,1227.60016627963,1032.1991262950166,5809.417777679952,2558.7359773361254,3704.9580438361477,1453.9252240849014,2997.679702411769,2142.091174815074,1528.5838354868692,3085.653133770369,2162.527149280578,2187.9338763920337,2120.48099372588,3636.960122537773,15783.007345975238
