예측대상일자,배추_가격(원/kg),무_가격(원/kg),양파_가격(원/kg),건고추_가격(원/kg),마늘_가격(원/kg),대파_가격(원/kg),얼갈이배추_가격(원/kg),양배추_가격(원/kg),깻잎_가격(원/kg),시금치_가격(원/kg),미나리_가격(원/kg),당근_가격(원/kg),파프리카_가격(원/kg),새송이_가격(원/kg),팽이버섯_가격(원/kg),토마토_가격(원/kg),청상추_가격(원/kg),백다다기_가격(원/kg),애호박_가격(원/kg),캠벨얼리_가격(원/kg),샤인마스캇_가격(원/kg)
2020-10-02+2week,1038.9674040447246,755.0719050670232,983.6262573650855,16162.469452318708,5237.7308744694765,1872.3497926095013,1044.122754374107,704.8407848125305,5931.480532923237,3216.2578581202024,2874.9293369667566,1367.4141744062517,3452.1477372451473,2237.9019221191793,1750.5735351206454,2973.1405993908056,3856.664004449241,1663.9721736206325,1736.8178433968756,3850.2068424750314,11464.101718432332
2020-10-02+4week,831.52166475851,717.1200489047867,946.6376464852881,18725.5937082822,5257.889912413628,1484.611663783944,984.9372472374026,686.837221040405,5870.690943555164,3165.817367272779,2677.32472689724,1133.2641758941302,2738.15712163254,2361.4152195175257,1665.3756987952506,2634.7591658516985,3114.4811040572235,1978.8915223294034,2032.2832665499,3788.624922257877,11898.39121521638
2020-10-03+1week,1132.193474013539,668.4735641517865,926.8447607783648,23282.723451987466,5416.341508984051,1926.703809306731,1164.7204342517125,888.1007004935534,5464.90262785821,2581.991919027624,2276.1928441011414,1308.2380294243503,3557.422356763042,2103.8693500542486,1856.2428937497557,2916.386096937086,2818.2042886655154,1732.8254742595398,1954.3413889441983,3755.4127877971378,10556.39114240528
2020-10-03+2week,857.7698333493918,777.8439872829666,937.868550283589,18051.301972418816,5344.428426706736,1706.2429048361985,1004.7732255033523,713.3743984535604,5249.011227627847,2490.1452699851015,2892.1299810064947,1129.9041968696351,3575.3065187671177,2218.444341926858,1719.9298583628329,2743.0006727961663,3786.0195689786265,1524.0265946867253,1606.9848072566758,3795.6713670296986,10571.0483206709
2020-10-03+4week,694.5835000176131,549.8246253957108,938.1450593673452,15348.45435725841,5522.0171960514335,1283.8614936587292,1043.3216202747349,709.2273779158245,5522.676952239701,2637.4805289369942,2716.7176065531326,1003.6741098850052,2788.1811552857585,2312.1315281112757,1679.609266565981,2553.3870046437787,2921.7008799562172,1821.736615102841,2001.5974801358916,3722.6941695927835,12114.601104798416
2020-10-04+1week,924.5393564414287,833.2485980996469,958.2965510512392,18454.352111907883,5004.653502622339,1954.5818600732296,961.0623140199364,698.496032828054,6121.7843597725205,3785.0308832150968,2703.089433542157,1458.5694305814645,3835.6128766170414,2041.415856979535,1843.0283325016746,2910.4240668800685,3209.78472319668,1577.9143987483449,2299.4238309876046,3920.0084921169546,10444.718369830047
2020-10-04+2week,801.2810926087977,817.5222792744587,987.0188622595142,19192.542397189827,4926.522577308726,1945.1608039426878,865.2178115293143,690.994897831818,6870.3418522158245,3358.26330564169,2872.4318581857806,1265.4404241960967,3824.767407219042,2166.891363411233,1839.2641479136141,2876.6803582199414,3668.0028935041987,1756.7134136520522,1621.8299692142182,3916.9640287019292,9963.302017913426
2020-10-04+4week,747.2528452966139,608.9473264165074,977.552489826291,14703.055983082078,4950.298830947943,1549.42495094645,890.4716260658527,712.0684220339564,6548.225870822986,3194.644475747752,2857.5048753405117,1112.9542736242427,3470.240433867657,2239.39779370352,1842.2603259785496,2416.176254027795,2476.5200849374987,1649.391400259091,2442.8758770506215,4194.6775869283865,12234.926759445058
2020-10-05+1week,871.9449996653849,778.248568362767,890.1133361861226,20620.736478986,4755.9087704935355,1878.7721436294275,1127.0282099996994,611.183220273932,6112.952213351924,2540.4243796000137,2570.341906578278,1460.2404577661855,3697.7698473185537,2033.9124255354118,1726.0468304675283,3196.5770388045403,3546.023045034288,1766.113333144318,1892.4904275128724,3723.7558525483055,10185.577534454813
2020-10-05+2week,713.6141265715114,802.2939100290627,880.5331869819067,17936.959157649373,4876.607519848409,1676.053724047636,1049.3876454553365,767.5227276412976,5148.168148384352,2625.322490995435,2949.8925906102013,1292.3986761724195,4016.8413564901934,2254.6973936846707,1852.1698393386682,3147.8647635686975,3497.6268119441534,1510.457097052851,1599.3627503727614,3780.4964129509162,10595.620018691465
2020-10-05+4week,647.482295478698,681.4469746906411,863.1870730592493,14153.634255235442,4600.694685368699,1402.7359966597314,1041.3745328584073,714.455238229411,5556.424558444818,2569.213545115159,2637.3893406682137,1065.0844778737414,2818.4415339023612,2295.760800572213,1708.7730212910496,2519.9493389790805,2147.2902334647397,1782.3294495754972,2162.6885258716343,3449.294792264011,12840.692894740128
2020-10-06+1week,1004.9091259296999,949.3053813982872,929.1224133597167,17830.01997946507,5392.753283951907,1975.7326362164258,890.5234879910757,695.898604850657,5580.446320792134,2472.6932071594447,2616.9861864144914,1343.0871022444112,4163.712539555416,2332.9334752915843,2476.365991611802,2987.362856511404,3038.968585655941,1803.9186541277286,1531.111773410177,3702.449754569331,10133.811798644967
2020-10-06+2week,986.3460002355054,805.1818505419869,906.2306381040695,18866.26893579477,5272.088002601195,1748.5556869334932,869.7322630235528,727.5198462395847,5043.5376298019455,2255.795977826422,2649.1256265057154,1162.2639022162016,3590.2829313096718,2273.9169399535867,2055.136392073043,3035.2450705919,3236.162824102454,1357.19317040626,1475.9885092754698,3717.783050757049,10519.77055334935
2020-10-06+4week,756.8212654963787,645.8867524810412,924.0772439935974,14247.238868114873,4987.527593387159,1396.4125575028668,1044.7624681001137,729.54574078479,5267.540382637552,2252.6684850340225,2688.7039342559565,1004.6384449480702,2934.081106843477,2176.316220494088,1723.4844470722996,2335.980821991232,2163.8452725989746,1754.6301238092424,1926.5916204942698,3733.607644286777,13018.479560515458
2020-10-07+1week,1210.5184203674414,930.9666139327621,1012.5825230379368,16900.674871328476,5126.705837717039,2060.502460907965,971.5414436382698,850.7832903565946,4900.113629626843,2158.853514488299,3470.1920212445348,1219.6188832490293,4144.656535177197,2400.2158951834626,2512.324110759512,3196.6826677924855,3080.7754712561386,1753.12372699975,1382.5252247854191,4024.2274695184424,10524.118898910507
2020-10-07+2week,1048.4498120828973,780.5624995913658,974.3555427339744,16169.549021443127,5172.367759572797,1725.1681019859004,783.5176049327741,736.1660017412987,4997.059601792445,2190.8887198714356,2690.703177288341,1115.234688621922,3465.1739404520113,2246.675711902297,2039.9712401987704,2959.309750503137,2971.2670418033135,1566.3252473775797,1499.413957890868,3748.3239175825565,10901.446180303643
2020-10-07+4week,740.6271054961651,679.3043132831722,1032.5104490666877,16980.180913599335,5024.892552516475,1391.8674018026304,1111.2207680723548,685.3156775789646,4457.812226430417,2236.6259726440776,2846.9925710300695,957.8835322452533,2689.8816394313453,2175.3331993550105,1912.817027638706,2393.4388299395787,1956.1706887780874,1655.3737610989347,2101.0410622443114,3702.104917993523,12347.803182399146
2020-10-08+1week,1316.9825314201007,896.9919971737766,1018.9692552638342,18222.728225035065,4892.6884133057665,1939.37780228984,1011.642071602198,655.9898309251673,4595.473547572495,2368.585775606614,2423.212156504894,1219.9731824337011,4070.7399702669613,2448.820530504516,2048.5745633000693,2975.834958682611,3157.0807948717265,1808.26033397712,1431.9021213009328,3566.240621148928,9417.055979463337
2020-10-08+2week,1017.1517142580469,883.6667564877932,986.5361846969836,18507.418760321707,4844.161799530488,1507.612050230946,976.6759095940488,665.6793481291633,5038.790056378247,2328.766789887827,2974.3307092041396,1153.3497157200377,3582.0343712267886,2250.6792658691793,1777.9892027925175,2905.2147595782135,2796.8287260470725,1707.4167340565803,1548.6127370561794,3644.7254336427523,10217.862369933875
2020-10-08+4week,740.5094891484799,707.8200047788973,1009.6629758057527,21811.309241240175,4749.397800383068,1461.5609702021084,1019.7890442337246,620.6645777413478,4381.183186048882,2584.8186598214406,2596.569575486856,1111.4985465019008,3049.7427487333043,2177.431569124143,1833.0984047901343,2455.8617820978816,1951.6493853939753,1668.9678773098722,2073.7228124949643,3414.891626500853,9444.618055682382
2020-10-09+1week,1261.1586105578167,875.474611385367,1063.492847162451,19074.41271769572,5100.448847092351,2080.4960383267107,976.5611725115523,690.973020293311,4715.426719450017,2429.985320650062,2409.383408184111,1190.861805425472,3848.1789502166357,2441.592576306015,1765.6504721592246,3183.6728644929626,3492.7267292642027,1758.9541237874114,1420.0455092932152,3876.442832399533,9167.499663931256
2020-10-09+2week,926.4528215098641,781.7750378631766,1032.1946958261683,16274.849575706052,5136.029659763051,1500.974692230482,1004.9950770692154,669.7524192712858,5449.891788990627,2242.8990796040716,2693.1268607259826,1252.3607101217817,3478.38756151243,2316.510198486367,1784.9161437104863,3138.417053120653,2665.432082413109,1648.372441646135,1545.570950280663,3617.6396986056156,10494.458040054862
2020-10-09+4week,746.615135686164,734.248269761328,1072.3145122580618,15420.35176292494,5263.900411676383,1480.711454680048,1011.4788933429636,646.204276230862,4234.245067739053,2704.286671405052,2670.7884416123543,1079.4038254781108,2749.5982837974807,2097.540419398823,1799.994828129978,2414.609648742254,2079.6783277937548,1787.829144399716,2027.517828886786,3477.9080641487053,9859.620841223361
2020-10-10+1week,1108.4548279385813,859.8884988084992,1069.80473991933,21352.12476269415,5322.795046213245,2143.503898115522,851.2349923997447,759.005526019777,4887.565581562803,2203.599960720569,2551.2164606667525,1152.646823775819,3877.5139584365206,2429.311533463874,1670.108333607421,3305.3050191938946,3447.292775878243,1780.2600549923336,1359.5637578208036,3775.156001879577,8540.614997386418
2020-10-10+2week,881.8295704199154,878.973206768896,1008.4793669295236,20817.85453318608,5082.373204464795,1760.2700058234066,973.9057688954199,765.3930790370646,4960.930292891328,2373.708317639378,2636.3754305993607,1155.4430706067685,3553.4339961396463,2251.714544189492,1675.70270376908,2874.756265656226,2647.487283958608,1850.918460162507,1458.0115083553565,3503.9123616838588,10260.479924270236
2020-10-10+4week,718.8622934747038,754.8515053906426,1097.2222912862835,15401.18134740522,5149.361544906853,1531.1511125020065,948.4142955907513,676.2391689272262,4027.061691241217,2465.34873628604,2717.259748602679,1090.5547214246174,2894.1239700213214,2201.9059366883066,1723.3016127868207,2337.3192892938932,1923.7933097278767,1623.807904165341,1980.5472507235804,3104.056855542466,9759.618869070753
2020-10-11+1week,1086.2757962989144,684.5378005474322,1056.809998137002,18474.046265080004,5164.61075611066,1951.419331368249,868.0167886301256,854.6513475532686,5735.199054929322,2715.7845383737576,2763.9936681499003,1473.6439803035664,4058.6113124682875,2413.0350355984356,1581.9448118579685,3034.749984628468,3522.0056086242726,1756.1490022070495,1472.0017824831168,3592.138163733384,8470.027244741068
2020-10-11+2week,916.7896261659617,675.2274012301683,1070.0483207106508,18714.243326731186,5000.186455165123,1525.272620948845,874.935934504884,797.5449983215392,5312.020448162503,2793.7746319491926,2556.8629280860678,1367.7320765302823,3950.6369340855936,2273.936988609946,1669.9834998946656,2796.06739574067,2615.3314390212777,1609.2242054155531,1722.98442637364,3813.953129003513,9453.852828142702
2020-10-11+4week,730.1434714510582,587.3927944086324,1124.8714221447356,16526.59597051611,5186.865855561575,1505.9919677890916,899.7488581212383,650.1083082151127,4287.901290715,2578.0220006167947,2658.069438831909,1263.374358620792,3323.934363398582,2126.390433758619,1595.7554792691126,2297.754424132879,1910.2665414254727,1617.5001038723722,2186.381016931321,3327.9402098533,10305.424201004007
2020-10-12+1week,944.8693311428619,822.0897959645561,1003.1396036990027,19191.692876758723,5376.424974222859,1948.969576795182,1088.9012819155187,945.9521518434294,5120.313472512784,2328.6499910748635,2663.1637146792054,1500.9883652971178,4113.150142677693,2397.360716833344,1823.37715157584,3306.296455045336,3320.832920987279,1739.735915912811,1314.63352527003,3762.6895220748456,9145.715641793835
2020-10-12+2week,847.2698465679827,817.249548881352,1023.2384432788963,13265.130690313734,4982.753989983777,1679.9260846720379,1127.9003625725918,896.8898789323907,5072.615220426744,2573.62421079852,2719.5668694394767,1410.3633284400162,3639.77442261341,2239.2549494629293,1747.3096708816367,3048.4803551890773,2787.604253045385,1748.81151412777,1521.6924729558018,3653.3821763134056,11029.253516074548
2020-10-12+4week,714.516832768396,757.6546666088767,1032.6366862278985,14540.115352915414,5266.98169037857,1514.8425546973233,1018.6448047869078,773.4624193860496,4091.626579960991,2187.702852360915,2855.937130161995,1311.1680671732283,2986.154930667326,2187.168794630686,1732.9085627095476,2279.6642389943536,2043.7247135935938,1546.551800649716,2288.381129778254,3435.6611754605024,12300.507503746237
2020-10-13+1week,819.3668895608473,761.5367960874124,1019.1254253276779,18103.641674058992,5383.863552446619,1939.6829400884806,1011.8852707520871,902.105322386191,5499.700508645114,2314.0357276828036,2556.1360330370703,1358.771152595626,4276.115450830228,2566.902246256176,1820.4762103331068,3300.303808703616,2852.013722541012,1604.342907729634,1329.0106605283909,3733.0309108896577,9104.163571505094
2020-10-13+2week,882.7155966322197,727.5685334994521,1016.8315471708668,15163.99133786803,5240.816154385142,1726.7897476923495,1012.2506440653683,839.0880877002888,5025.878061641945,2426.278562651253,2752.9191718588518,1338.6157662941139,4317.269432264338,2386.03273969659,1675.988870100387,2674.355773565648,2474.3345200578565,1718.6732361721872,1630.610425611149,3656.710152505526,10259.174733089108
2020-10-13+4week,742.3061835720013,721.964489116621,984.6980711956155,15308.111840819492,5280.415991517255,1516.1441144482578,1038.686737888211,780.5046910157869,4022.756142342584,2187.023105969737,2733.235572275339,1155.2843358938683,3194.0483801302316,2181.8107624041236,1672.9792688672837,2133.6678131457147,2067.6437331199318,1709.1779753717424,2178.584298427166,3502.2296278546964,12459.29225596126
2020-10-14+1week,793.3561072624723,773.5147349053059,999.8038177209792,18056.91484877005,5317.590758396311,1970.4294788979794,956.7844709016666,1057.884725325217,5538.940992220674,2464.0245786551864,2519.3345221124714,1487.7022979514827,4383.796295879387,2504.4383556705143,1649.311014457009,3295.053307148384,3124.852623298954,1735.3614105947486,1510.228755450678,3517.041305760529,9157.858089357203
2020-10-14+2week,737.5439122864622,712.1591245698232,1002.2724477706392,15870.472420725142,5409.101945454805,1801.6365380494644,882.4525246802964,934.9233195529876,5090.801764418,2549.0104611888605,2817.0742387846567,1399.9559552333105,3974.3344200674974,2339.912053955117,1736.7916137339266,2721.3146295723272,2954.54156155799,1619.772859271639,1704.5488093901274,3482.945781428941,10447.997514141814
2020-10-14+4week,741.7008401744753,690.066496204557,1077.78932526978,16943.109976844695,5148.13155019049,1633.4862228601241,1011.290590578801,720.90488545164,4322.270628543328,2106.670839171098,2824.2330303189024,1218.0224642605344,3014.1750872327348,2191.856770402528,1635.2519111004558,2368.14989963649,1848.4246362432373,1718.5531584772111,2205.469495087474,3377.0406977067755,12669.592163468926
2020-10-15+1week,687.4262762126137,778.4714115374304,986.6279280516525,21319.117702619234,4930.480191402328,1900.6064076560547,970.5080355970259,1016.8133614243825,5558.794848722143,2725.846324368075,2452.9803373091577,1305.1819743425704,4410.691145713092,2597.034103866811,1714.7673598125998,3153.2093622851926,2686.1174908461853,1649.5812691594658,1424.7761262043132,3474.9601419640635,8564.100661526369
2020-10-15+2week,741.0161049601429,670.3048504760611,990.9447684788875,16435.41827464366,5123.1236789594595,1790.4834130300928,952.0747641633077,810.4719139658953,5388.561656249413,2408.646987129423,2754.4513084501327,1280.760918936639,4289.248570370173,2278.935491455117,1657.7872192026766,2842.1871876918995,2900.3563275951465,1588.1412499200937,1854.2594757231861,3474.8271146579164,10072.01980412439
2020-10-15+4week,792.6831145868824,605.8399286952058,1042.1305263444428,20154.3226778243,4708.57882341918,1455.670598994625,1007.6532396561463,704.8025270163214,4320.311453511562,2419.43925850951,2681.6223019024496,1128.7144871513735,3156.4639318945206,2157.306668418928,1672.1588335048425,2266.8206009472806,2165.3518648763693,1669.8331727200284,2038.4499918812983,3536.387014931597,12119.643662268161
2020-10-16+1week,661.1939894934003,756.4535556716562,1029.1861180416745,18577.974749023648,5245.460797220004,1803.3721082074567,931.6004340591446,1036.9455827454294,5497.433783415453,2581.41898620725,2627.8576723139026,1366.4016609045357,4391.943228589838,2666.304234176201,1678.7120799818695,3192.8621983019525,2417.7116608521146,1619.873728465242,1493.9188173363432,3608.6832882736426,9053.846096658097
2020-10-16+2week,756.9631452389406,639.6430351438778,1041.5052260367988,20242.993918794826,5113.200848491144,1709.278436766509,987.8122752874662,882.4256874946558,5316.024948277023,2422.2276055585385,2618.50280051806,1338.3295019125007,3854.1340175770965,2390.1714568980988,1751.47766263744,2858.830945319555,2424.954947622091,1555.3177422138888,1829.3485332485038,3383.592126180193,10059.821102463311
2020-10-16+4week,771.1460986963576,609.9780452831776,1061.8696246794889,20181.494251524815,5230.250205340116,1459.245783645877,954.3258341263954,721.4567334278853,4674.8151349193195,2422.186310486133,2784.7258859461963,1128.5200642777181,3104.2669618944237,2225.6819513334112,1695.2310380946863,2290.6800451747695,2152.8056981977534,1635.8593568020597,1953.6020849237457,3352.9746954251095,12176.498369054445
2020-10-17+1week,630.6707229921676,758.027957603723,1009.6939894958257,22015.97985851988,5401.289513195844,2079.751675457849,945.8630040225157,1097.4944692598565,5667.13416246163,2476.034579141497,2528.4669420742084,1265.7394198429974,4626.424350141764,2533.962946432633,1667.5556212257948,3255.461625368702,2406.829015743949,1580.5087310553558,1538.4879302428253,3461.781581799565,9191.785703377922
2020-10-17+2week,725.4522772592227,582.6479570789694,1052.2423236130303,18356.05388895062,5196.668205169783,1785.0045441409507,999.9380812892084,873.7188181329404,5110.624603045232,2401.0409342316407,2623.8302301654458,1090.877692450234,3883.692193172743,2323.7902313121613,1816.7961485932988,2861.424811550618,2548.8676300782845,1576.3957967121223,1955.7191649233114,3416.846193698478,9880.516306126852
2020-10-17+4week,732.0285417349285,576.8937189693911,1091.3907685117588,19780.537251212285,5334.606501056287,1459.3941441571271,1120.6180226259717,727.869605801385,4200.809537022051,2513.9241789398316,3079.87346231424,1082.493147160614,2891.9060914982474,2174.9014337552862,1682.6884355556238,2220.500163027437,2130.3654526162854,1578.2892884426847,1950.2227306479845,3509.96284227269,12148.49240450644
2020-10-18+1week,814.7354359442138,600.468204866293,1035.5510914563852,20503.02001798359,4734.655288372575,1831.6974209378573,955.5300662661036,797.335330721274,5767.950255910197,2792.5327229294844,2151.87816196446,1338.9358332975007,4579.182635255624,2513.1952625817785,1598.7968602200663,2800.1523145549663,2441.727126604819,1713.620479274146,1994.6884787914873,3517.5876758757004,8639.239807924165
2020-10-18+2week,962.8302755949614,625.4388186215706,1050.8650534086055,17576.681375199456,4696.5877197744285,1430.0299808284801,878.779668609679,820.7907547036272,5017.695244425526,3015.269159201784,2424.614839159178,1330.1611887480494,4013.690259655375,2329.8935027965363,1801.4320472579466,2828.598128903751,2772.932811852308,1439.1356464238918,1770.2422457274158,3431.633134697231,9287.494475201875
2020-10-18+4week,775.3041388581312,512.7981030434034,1146.3404408748384,18632.47515740513,4846.195740930914,1434.5505330441201,895.1727676623682,684.992104914935,4812.1808593363385,2740.079060954755,3097.0369552840116,1237.7013546555177,3248.922751167815,2169.7813165677862,1771.4498061461957,2288.7377322650923,2424.1702660030214,1518.5712248834611,2249.834754616814,3279.4930946765926,11031.82314777291
2020-10-19+1week,626.0697284139919,671.0348810101468,1018.146272399356,18413.791189214593,4984.777803769234,1825.2269514004158,1080.1495971950235,982.8260109639116,5271.065936600133,2532.5429814456957,2616.942387810939,1491.307865348998,4649.06739632575,2548.899443630846,1611.5417176275882,3158.052032264908,2650.7349549693117,1696.7678686292156,1543.0794853442285,3426.271551189695,9912.417150370515
2020-10-19+2week,570.3354914111143,577.3462502096579,1047.766173544315,18272.30362904196,5231.022460073456,1699.4078224052103,966.5459371483872,929.4210456165831,5258.781729650132,2401.230876724694,2874.8062738338353,1373.6007413954349,4290.001542316527,2328.3351531871613,1755.6077941011113,2810.929251583003,2640.0453915701205,1588.6984213521123,1678.5163391795622,3244.211497359638,10917.061312038826
2020-10-19+4week,628.035484820775,478.2392263155799,1084.9439039764015,13870.56527453398,5304.295636062843,1649.6414879393642,1059.8124978349415,764.8414353141864,4429.909988981258,2233.1259540961173,3172.3549506953805,1293.453001308701,3087.5055345312244,2187.3073066043194,1626.2360868342219,2280.6485928912416,2430.8617599966574,1834.5812195950284,1946.7638307480693,3523.4961427644766,12540.279470503221
2020-10-20+1week,527.0570076324034,575.9027734144695,1046.2601356818777,14056.23426895718,5166.80829404746,2079.434025111043,918.3619901086278,823.2830054254423,5471.704205315877,2554.245957122309,2668.6018002892183,1408.8675139589384,4517.762613473986,2680.4945138916137,1811.9653170427341,3029.179201100197,2600.5728169101303,1755.6282343855714,1705.7939946991014,3453.1386389632034,9591.831853640959
2020-10-20+2week,621.5983928107873,541.1684797757,1050.1633620664134,14132.993479510056,5390.447185068726,1871.527158222236,960.2730926350619,871.6130250506615,4916.06161984312,2205.386391095443,2760.180569939009,1425.4817567162481,4171.73025321183,2400.1934874346707,1804.4765685151738,2509.94484182602,2267.4874726218145,1535.4944668236994,1728.848814385166,3240.059689858358,9882.375482494952
2020-10-20+4week,582.0794825356712,384.726857132918,1042.307643374629,13989.854684534619,5396.5874418319945,1613.6722846245816,973.7997306089815,738.9941798095947,4654.61874498334,2529.585672321403,2980.852981676245,1215.7089748319916,3106.5306711956964,2190.2337533823193,1683.202611113224,2268.2499927216995,2827.0141461130024,1902.8798186334611,1987.165047647708,3485.334302919043,12081.540767746132
2020-10-21+1week,528.9383747237475,567.2133545069562,1056.4874439610094,16929.138500736262,5415.233577395695,2185.4934020346695,890.5857059035494,692.6680631598283,5459.075417965451,2634.5259757429526,2684.0403116449547,1343.655727050733,4307.053623427766,2574.267316142711,1732.163533761212,2922.940519983007,3020.8511761023965,1720.6885429884435,1729.5023198739286,3428.3038816217386,9415.224719276952
2020-10-21+2week,872.9315272113085,500.87646941004016,1065.661608739596,17848.271966310804,5211.3738972944975,1888.5316910072565,811.7352710572402,812.3772112303495,5134.105959037237,2299.6513114302925,2714.0298073124914,1331.9112934511827,3572.5629149720125,2413.2840021973043,1747.8054603438843,2729.625377039448,2534.9618244811,1395.834660143983,1748.4956574925104,3210.7449732749374,9652.832980300345
2020-10-21+4week,689.7882245759671,405.9312031092897,1140.4685527417707,16303.639807426927,5206.276804591588,1643.7428481038105,862.6206989330763,703.1752498706162,4846.7787830891175,2293.7903472180496,3066.832953022349,1187.143732784839,3028.9333402423363,2232.2466951909573,1619.765851811072,2318.1635955166284,2206.7930586604784,1888.132367055966,1956.0893877791887,3316.2947300310184,12442.30938485621
2020-10-22+1week,617.3557327533235,587.8341642308467,1052.041914560732,16076.904767330274,5280.355151318909,2186.7291178330797,915.1744359935713,726.6856798423955,6109.277051466702,2797.8762272965073,2955.3202129874617,1395.7942105454256,4068.563188534578,2646.8910267185383,1672.9406486412358,2856.726703310079,2840.493171581952,1573.6794944815106,1929.1873801984054,3117.9143970357336,9719.737704719904
2020-10-22+2week,849.0831278810426,493.2813249528366,1045.9284958676408,20994.690693328517,5079.675138606413,1858.2912972220415,912.550578253286,762.717037991194,4973.601024415555,2250.204637314654,2772.1997526187797,1430.0059854284718,3904.8227985281155,2335.1409681021337,1767.6175941329466,2661.166135685835,2505.688257470142,1498.2835079284682,1637.77377305017,3307.1867028827146,9102.55906065775
2020-10-22+4week,804.0401383770007,561.0364340657707,1034.9270302225464,18615.89652376798,4987.854920707616,1681.253421678019,865.9930169420848,746.838074404443,4828.1215241493555,2464.139007440198,3635.551263791638,1152.2093810398228,3571.390047427419,2277.4527623878657,1625.4287228477638,2356.503114495623,2369.0888087901303,1974.2071961575284,2048.0794428855943,3314.787574841155,11975.61838365189
